DATE,Copper,GOLD,Price oil
"17/01/2022,9715,""1804,1"","
"14/01/2022,9655,""1810,3"",""83,82"""
"13/01/2022,9582,""1801,5"",""81,97"""
"12/01/2022,9606,""1796,4"",""82,51"""
"11/01/2022,9625,""1786,6"",""81,17"""
"10/01/2022,9521,""1793,1"",""78,11"""
"07/01/2022,9406,""1829,7"",79"
"06/01/2022,9520,""1852,5"",""79,47"""
"05/01/2022,9506,""1841,7"",""77,83"""
"04/01/2022,9290,""1831,8"",77"
"03/01/2022,9485,""1842,6"",""75,99"""
"31/12/2021,9500,""1843,2"",""75,33"""
"30/12/2021,9543,""1814,1"",""76,83"""
"29/12/2021,9578,""1812,4"",""76,58"""
"28/12/2021,""9555,5"",""1816,5"",""76,01"""
"27/12/2021,9647,""1821,4"",""75,49"""
"24/12/2021,9526,""1827,3"","
"23/12/2021,9513,""1818,5"",""73,89"""
"22/12/2021,9520,""1798,8"",""72,82"""
"21/12/2021,9571,""1797,4"",""71,1"""
"20/12/2021,9605,""1789,2"",""68,69"""
"17/12/2021,9751,""1825,1"",""70,93"""
"16/12/2021,9630,""1814,6"",""72,34"""
"15/12/2021,9932,""1800,1"",""70,89"""
"14/12/2021,9852,""1828,6"",""70,57"""
"13/12/2021,""9825,5"",""1814,1"",""71,19"""
"10/12/2021,9730,""1805,8"",""71,71"""
"09/12/2021,""9620,5"",""1810,9"",""70,87"""
"08/12/2021,9450,""1808,8"",""72,43"""
"07/12/2021,9495,""1811,7"",""71,94"""
"06/12/2021,9680,""1802,2"",""69,62"""
"03/12/2021,9845,""1788,7"",""66,39"""
"02/12/2021,""9854,5"",""1794,6"",""66,6"""
"01/12/2021,9850,""1804,9"",""65,44"""
"30/11/2021,9791,""1798,2"",""66,14"""
"29/11/2021,10002,""1764,5"",""69,88"""
"26/11/2021,9885,""1772,3"","
"25/11/2021,9740,""1788,3"","
"24/11/2021,9785,""1784,8"",""78,32"""
"23/11/2021,9825,""1776,7"",""78,32"""
"22/11/2021,9817,""1785,5"",""76,74"""
"19/11/2021,9875,""1784,7"",""76,11"""
"18/11/2021,9955,""1779,5"",""78,92"""
"17/11/2021,9860,""1783,9"",""78,32"""
"16/11/2021,""9849,5"",""1762,7"",""80,76"""
"15/11/2021,9988,""1784,3"",""80,85"""
"12/11/2021,10050,""1776,5"",""80,87"""
"11/11/2021,9992,""1785,2"",""81,47"""
"10/11/2021,10051,""1786,9"",""81,23"""
"09/11/2021,10161,""1788,1"",""84,12"""
"08/11/2021,10652,""1784,3"",""81,96"""
"05/11/2021,10500,""1783,8"",""81,25"""
"04/11/2021,10555,""1806,3"",""78,88"""
"03/11/2021,9971,""1851,6"",""80,82"""
"02/11/2021,9661,""1861,4"",""83,91"""
"01/11/2021,9585,""1870,2"",""84,08"""
"29/10/2021,9527,""1854,1"",""83,5"""
"28/10/2021,9246,""1866,6"",""82,78"""
"27/10/2021,9177,""1868,5"",""82,66"""
"26/10/2021,9096,""1863,9"",""85,64"""
"25/10/2021,""9091,5"",""1848,3"",""84,64"""
"22/10/2021,""9267,5"",""1830,8"",""84,53"""
"21/10/2021,9113,1828,""82,64"""
"20/10/2021,9041,""1816,8"",""84,4"""
"19/10/2021,9227,""1793,5"",""83,19"""
"18/10/2021,9263,""1763,9"",""82,62"""
"15/10/2021,9341,""1789,4"",""82,39"""
"14/10/2021,9275,""1795,8"",""81,43"""
"13/10/2021,9252,""1783,9"",""80,67"""
"12/10/2021,9255,""1802,6"",""80,75"""
"11/10/2021,9106,""1798,8"",""80,64"""
"08/10/2021,""9145,5"",""1793,4"",""79,55"""
"07/10/2021,""9435,5"",""1806,8"",""78,46"""
"06/10/2021,9392,""1796,3"",""77,66"""
"05/10/2021,""9488,5"",""1781,9"",""79,17"""
"04/10/2021,9407,""1784,9"",""77,68"""
"01/10/2021,9627,""1770,5"",""76,01"""
"30/09/2021,9515,""1765,7"",""75,22"""
"29/09/2021,""9356,5"",""1768,3"",""75,06"""
"28/09/2021,9256,""1797,9"",""75,44"""
"27/09/2021,9325,""1794,7"",""75,54"""
"24/09/2021,""9401,5"",""1759,3"",""74,18"""
"23/09/2021,9361,""1755,7"",""73,43"""
"22/09/2021,9347,""1757,4"",""72,37"""
"21/09/2021,9312,""1759,2"",""70,51"""
"20/09/2021,""9462,5"",""1761,8"",""70,41"""
"17/09/2021,9352,""1760,9"",""72,09"""
"16/09/2021,9323,""1767,6"",""72,69"""
"15/09/2021,""9378,5"",""1758,4"",""72,59"""
"14/09/2021,""9316,5"",1757,""70,53"""
"13/09/2021,9237,""1722,9"",""70,54"""
"10/09/2021,8922,""1737,5"",""69,82"""
"09/09/2021,""8775,5"",1752,""68,26"""
"08/09/2021,""9148,5"",""1751,7"",""69,36"""
"07/09/2021,""9346,5"",""1749,8"",""68,49"""
"06/09/2021,9377,""1778,8"","
"03/09/2021,""9429,5"",""1778,2"",""69,34"""
"02/09/2021,""9508,5"",""1763,8"",""70,07"""
"01/09/2021,9421,""1751,4"",""68,63"""
"31/08/2021,""9409,5"",""1756,7"",""68,43"""
"30/08/2021,""9311,5"",""1794,8"",""69,28"""
"27/08/2021,""9529,5"",""1807,1"",""68,84"""
"26/08/2021,9429,""1794,4"",""67,42"""
"25/08/2021,9503,""1792,1"",""68,54"""
"24/08/2021,""9583,5"",1800,""67,5"""
"23/08/2021,9737,""1793,5"",""65,65"""
"20/08/2021,""9747,5"",""1797,4"",""62,25"""
"19/08/2021,9781,""1798,5"",""63,69"""
"18/08/2021,9697,""1833,7"",""65,36"""
"17/08/2021,9709,""1811,5"",""66,5"""
"16/08/2021,9580,1816,""67,44"""
"13/08/2021,""9433,5"",""1818,1"",""68,36"""
"12/08/2021,""9382,5"",""1812,2"",""69,12"""
"11/08/2021,""9271,5"",""1819,5"",""69,3"""
"10/08/2021,9211,""1795,2"",""68,33"""
"09/08/2021,""9264,5"",1791,""66,56"""
"06/08/2021,""9396,5"",""1808,5"",""68,26"""
"05/08/2021,9347,""1806,3"",""69,1"""
"04/08/2021,9309,1784,""68,19"""
"03/08/2021,9310,""1783,1"",""70,64"""
"02/08/2021,9347,""1784,4"",""71,31"""
"30/07/2021,""9437,5"",""1787,8"",""73,93"""
"29/07/2021,""9264,5"",""1789,8"",""73,62"""
"28/07/2021,""9451,5"",""1778,2"",""72,37"""
"27/07/2021,9528,""1751,8"",""71,68"""
"26/07/2021,9432,""1753,3"",""72,15"""
"23/07/2021,""9296,5"",""1731,7"",""72,24"""
"22/07/2021,9342,""1726,5"",""72,15"""
"21/07/2021,9385,""1763,1"",""70,26"""
"20/07/2021,""9225,5"",""1808,9"",""67,32"""
"19/07/2021,""9333,5"",""1814,5"",""66,45"""
"16/07/2021,""9432,5"",""1814,1"",""71,76"""
"15/07/2021,""9390,5"",""1822,2"",""71,67"""
"14/07/2021,""9289,5"",""1817,2"",""73,06"""
"13/07/2021,""9190,5"",""1835,8"",""75,24"""
"12/07/2021,""9042,5"",""1799,7"",""74,21"""
"09/07/2021,9206,""1799,8"",""74,56"""
"08/07/2021,""9427,5"",""1799,2"",""72,98"""
"07/07/2021,9508,""1801,8"",""72,22"""
"06/07/2021,""9552,5"",""1805,4"",""73,62"""
"05/07/2021,9900,""1803,4"","
"02/07/2021,10029,""1811,4"",""75,37"""
"01/07/2021,""9808,5"",""1809,2"",""75,33"""
"30/06/2021,9877,1815,""73,52"""
"29/06/2021,""9878,5"",1829,""73,14"""
"28/06/2021,9848,1825,""72,98"""
"25/06/2021,9852,""1809,9"",""74,21"""
"24/06/2021,9967,""1805,9"",""73,31"""
"23/06/2021,""10117,5"",""1810,6"",""73,11"""
"22/06/2021,""10212,5"",""1800,2"",""73,15"""
"21/06/2021,""10159,5"",""1802,1"",""73,64"""
"18/06/2021,""10032,5"",1795,""71,64"""
"17/06/2021,9965,""1794,2"",""71,06"""
"16/06/2021,9943,""1783,3"",""72,03"""
"15/06/2021,9868,""1776,8"",""72,06"""
"14/06/2021,10011,""1771,6"",""70,94"""
"11/06/2021,10086,""1763,6"",71"
"10/06/2021,""10114,5"",""1780,7"",""70,34"""
"09/06/2021,10465,""1777,8"",""69,9"""
"08/06/2021,10257,""1776,7"",""70,11"""
"07/06/2021,10212,""1783,4"",""69,21"""
"04/06/2021,""10253,5"",""1777,4"",""69,57"""
"03/06/2021,10537,""1782,9"",""68,81"""
"02/06/2021,10528,1769,""68,79"""
"01/06/2021,""10724,5"",""1774,8"",""67,8"""
"28/05/2021,10361,""1861,4"",""66,31"""
"27/05/2021,""10025,5"",""1856,4"",""66,87"""
"26/05/2021,""9991,5"",""1865,9"",""66,41"""
"25/05/2021,9961,""1879,6"",""66,27"""
"24/05/2021,9949,""1896,4"",""66,13"""
"21/05/2021,9990,""1895,5"",""63,61"""
"20/05/2021,""9832,5"",""1894,4"",""61,95"""
"19/05/2021,""9898,5"",""1898,8"",""63,28"""
"18/05/2021,9758,1892,""65,49"""
"17/05/2021,""9545,5"",""1873,3"",""66,24"""
"14/05/2021,""9475,5"",""1909,9"",""65,32"""
"13/05/2021,""9382,5"",1905,""63,82"""
"12/05/2021,""9396,5"",1905,""65,96"""
"11/05/2021,9415,""1905,3"",""65,31"""
"10/05/2021,9336,""1895,7"",""64,92"""
"07/05/2021,""9187,5"",""1901,2"",""64,96"""
"06/05/2021,9011,1898,""64,73"""
"05/05/2021,8904,""1884,5"",""65,63"""
"04/05/2021,8901,""1876,7"",""65,72"""
"03/05/2021,8993,""1881,9"",""64,46"""
"30/04/2021,""9001,5"",""1881,5"",""63,5"""
"29/04/2021,""8981,5"",1868,65"
"28/04/2021,""8984,5"",""1867,6"",""63,81"""
"27/04/2021,8768,""1838,1"",""63,03"""
"26/04/2021,""8850,5"",1824,""62,02"""
"23/04/2021,""8788,5"",""1822,8"",""62,18"""
"22/04/2021,""8942,5"",""1836,1"",""61,45"""
"21/04/2021,8929,""1837,6"",""61,34"""
"20/04/2021,8781,""1831,3"",""62,61"""
"19/04/2021,9016,""1815,7"",""63,33"""
"16/04/2021,""9016,5"",""1784,3"",""63,16"""
"15/04/2021,""9097,5"",1776,""63,42"""
"14/04/2021,9036,""1791,8"",""63,15"""
"13/04/2021,9090,""1767,7"",""60,2"""
"12/04/2021,9027,""1768,3"",""59,7"""
"09/04/2021,""8965,5"",""1773,9"",""59,29"""
"08/04/2021,""9147,5"",""1778,8"",""59,61"""
"07/04/2021,""9052,5"",""1780,1"",""59,77"""
"06/04/2021,""9062,5"",""1777,8"",""59,34"""
"05/04/2021,8939,1782,""58,73"""
"01/04/2021,8895,""1793,1"",""61,41"""
"31/03/2021,""8992,5"",""1778,4"",""59,19"""
"30/03/2021,""9021,5"",""1770,6"",""60,55"""
"29/03/2021,""8786,5"",""1780,2"",""61,49"""
"26/03/2021,9266,""1766,8"",""60,93"""
"25/03/2021,""9213,5"",""1736,3"",""58,47"""
"24/03/2021,9198,""1747,6"",""61,12"""
"23/03/2021,""9172,5"",""1732,7"",""57,75"""
"22/03/2021,""9614,5"",""1744,8"",""61,48"""
"19/03/2021,9286,""1758,2"",""61,43"""
"18/03/2021,9158,""1741,6"",""59,95"""
"17/03/2021,""9067,5"",1743,""64,55"""
"16/03/2021,""8806,5"",""1728,8"",""64,82"""
"15/03/2021,8650,""1728,4"",""65,36"""
"12/03/2021,""8413,5"",""1715,6"",""65,59"""
"11/03/2021,""8439,5"",1686,""66,02"""
"10/03/2021,""8416,5"",""1712,2"",""64,45"""
"09/03/2021,""8270,5"",""1732,3"",""64,02"""
"08/03/2021,8292,""1725,1"",""65,03"""
"05/03/2021,""8279,5"",""1733,2"",""66,08"""
"04/03/2021,""8146,5"",""1725,1"",""63,81"""
"03/03/2021,8007,""1738,1"",""61,33"""
"02/03/2021,""7936,5"",""1741,7"",""59,7"""
"01/03/2021,""7833,5"",""1732,5"",""60,54"""
"26/02/2021,""7832,5"",""1727,1"",""61,55"""
"25/02/2021,""7755,5"",""1730,9"",""63,43"""
"24/02/2021,7827,""1729,2"",""63,21"""
"23/02/2021,7877,""1719,8"",""61,66"""
"22/02/2021,""7778,5"",""1722,6"",""61,67"""
"19/02/2021,7895,""1721,8"",""59,12"""
"18/02/2021,7957,""1716,9"",""60,4"""
"17/02/2021,""7984,5"",1678,""61,09"""
"16/02/2021,7872,""1698,5"",""60,07"""
"15/02/2021,8051,""1700,7"","
"12/02/2021,""8014,5"",""1715,8"",""59,5"""
"11/02/2021,""7986,5"",""1733,6"",""58,22"""
"10/02/2021,""7972,5"",1723,""58,69"""
"09/02/2021,""7979,5"",""1728,8"",""58,34"""
"08/02/2021,""8002,5"",""1775,4"",""57,95"""
"05/02/2021,""7960,5"",""1797,9"",""56,8"""
"04/02/2021,7983,""1805,9"",""56,19"""
"03/02/2021,""7951,5"",""1808,4"",""55,67"""
"02/02/2021,8146,""1777,4"",""54,77"""
"01/02/2021,""8036,5"",1775,""53,55"""
"29/01/2021,""8129,5"",""1772,8"",""52,16"""
"28/01/2021,7914,1799,""52,26"""
"27/01/2021,""7918,5"",1799,""52,81"""
"26/01/2021,""7741,5"",""1823,2"",""52,61"""
"25/01/2021,""7803,5"",""1826,8"",""52,78"""
"22/01/2021,7840,""1842,7"",""52,28"""
"21/01/2021,7793,""1837,5"",53"
"20/01/2021,""7764,5"",""1834,2"",""53,16"""
"19/01/2021,7753,1813,""52,87"""
"18/01/2021,""7838,5"",""1791,2"","
"15/01/2021,7964,""1835,1"",""52,25"""
"14/01/2021,7893,""1833,4"",""53,47"""
"13/01/2021,7823,""1863,9"",""52,81"""
"12/01/2021,7753,""1850,3"",""53,08"""
"11/01/2021,7763,""1841,2"",""52,15"""
"08/01/2021,7741,""1844,9"",""52,14"""
"07/01/2021,7712,""1850,9"",""50,63"""
"06/01/2021,""7704,5"",""1855,2"",""50,45"""
"05/01/2021,7635,""1856,2"",""49,78"""
"04/01/2021,""7656,5"",""1865,9"",""47,47"""
"31/12/2020,""7741,5"",""1866,5"",""48,35"""
"30/12/2020,7679,1842,""48,24"""
"29/12/2020,""7616,5"",""1840,2"",""47,85"""
"28/12/2020,7644,""1829,9"",""47,5"""
"24/12/2020,""7674,5"",""1851,4"",""48,18"""
"23/12/2020,7462,""1854,9"",""47,94"""
"22/12/2020,""7356,5"",""1844,2"",""47,02"""
"21/12/2020,""7238,5"",""1850,8"",""47,79"""
"18/12/2020,7302,""1835,4"",""49,04"""
"17/12/2020,""7215,5"",""1913,6"",""48,34"""
"16/12/2020,""7178,5"",""1908,6"",""47,86"""
"15/12/2020,7028,""1954,4"",""47,58"""
"14/12/2020,7083,""1946,6"",""47,02"""
"11/12/2020,7050,""1895,1"",""46,59"""
"10/12/2020,7113,""1893,4"",""46,76"""
"09/12/2020,6926,""1882,9"",""45,48"""
"08/12/2020,6904,""1880,4"",""45,64"""
"07/12/2020,""6912,5"",""1883,2"",""45,72"""
"04/12/2020,""6865,5"",""1878,1"",""46,23"""
"03/12/2020,7034,""1870,3"",""45,65"""
"02/12/2020,""6938,5"",""1882,8"",""45,23"""
"01/12/2020,6798,""1888,9"",""44,54"""
"30/11/2020,6748,""1890,4"",""45,2"""
"27/11/2020,""6791,5"",""1859,1"","
"26/11/2020,""6712,5"",""1855,3"","
"25/11/2020,""6694,5"",""1832,1"",""45,58"""
"24/11/2020,6692,""1843,6"",""44,71"""
"23/11/2020,""6694,5"",""1837,4"",""42,91"""
"20/11/2020,""6787,5"",""1838,5"",""41,99"""
"19/11/2020,6806,""1874,9"",""41,57"""
"18/11/2020,""6879,5"",1866,""41,64"""
"17/11/2020,6886,1840,""41,24"""
"16/11/2020,6953,""1841,1"",""41,14"""
"13/11/2020,6814,""1830,2"",""39,93"""
"12/11/2020,6755,""1818,9"",""40,9"""
"11/11/2020,6728,""1780,9"",""41,23"""
"10/11/2020,""6683,5"",""1788,1"",""41,18"""
"09/11/2020,6702,""1788,1"",""40,05"""
"06/11/2020,""6699,5"",""1805,5"",""36,97"""
"05/11/2020,6769,""1804,6"",""38,56"""
"04/11/2020,""6740,5"",""1837,8"",""38,97"""
"03/11/2020,""6611,5"",""1872,4"",""37,44"""
"02/11/2020,6525,""1861,5"",""36,6"""
"30/10/2020,6509,""1873,9"",""35,64"""
"29/10/2020,""6507,5"",""1885,1"",""35,94"""
"28/10/2020,""6409,5"",""1887,8"",""37,27"""
"27/10/2020,6614,""1886,2"",""39,34"""
"26/10/2020,6610,""1873,3"",""38,39"""
"23/10/2020,6546,""1861,6"",""39,73"""
"22/10/2020,""6571,5"",""1876,4"",""40,46"""
"21/10/2020,6529,""1854,4"",""39,88"""
"20/10/2020,""6538,5"",""1951,7"",""41,37"""
"19/10/2020,""6725,5"",""1946,8"",""40,69"""
"16/10/2020,6810,""1896,2"",""40,7"""
"15/10/2020,6837,""1910,4"",""40,84"""
"14/10/2020,""6833,5"",""1892,5"",""40,86"""
"13/10/2020,6761,""1879,9"",""40,03"""
"12/10/2020,6776,1868,""39,22"""
"09/10/2020,""6813,5"",""1879,2"",""40,44"""
"08/10/2020,6788,""1911,9"",""41,04"""
"07/10/2020,""6757,5"",""1905,7"",""39,82"""
"06/10/2020,""6710,5"",""1905,2"",""40,52"""
"05/10/2020,6709,""1904,6"",""39,12"""
"02/10/2020,""6767,5"",""1929,5"",""36,9"""
"01/10/2020,""6790,5"",""1915,4"",""38,51"""
"30/09/2020,6678,""1911,7"",""40,05"""
"29/09/2020,6613,""1906,4"",""39,03"""
"28/09/2020,6719,""1908,9"",""40,47"""
"25/09/2020,""6788,5"",""1907,3"",""40,06"""
"24/09/2020,6728,""1894,6"",""40,11"""
"23/09/2020,""6602,5"",""1928,9"",""39,92"""
"22/09/2020,""6603,5"",""1926,2"",""39,55"""
"21/09/2020,""6544,5"",""1895,1"",""39,26"""
"18/09/2020,""6579,5"",""1890,8"",""41,09"""
"17/09/2020,""6564,5"",""1908,8"",""40,99"""
"16/09/2020,""6594,5"",""1920,1"",""40,17"""
"15/09/2020,6667,""1907,6"",""38,29"""
"14/09/2020,""6492,5"",""1916,3"",""37,23"""
"11/09/2020,""6439,5"",""1895,5"",""37,33"""
"10/09/2020,""6342,5"",""1903,2"",""37,25"""
"09/09/2020,6380,""1882,3"",""38,05"""
"08/09/2020,6379,""1866,3"",""36,87"""
"07/09/2020,""6356,5"",""1876,9"","
"04/09/2020,6363,""1868,4"",""39,69"""
"03/09/2020,6437,""1907,6"",""41,39"""
"02/09/2020,""6453,5"",""1910,6"",""42,76"""
"01/09/2020,""6525,5"",""1962,1"",""42,76"""
"31/08/2020,6440,""1949,9"",""42,61"""
"28/08/2020,6441,""1970,5"",""42,96"""
"27/08/2020,""6446,5"",""1966,2"",""42,88"""
"26/08/2020,""6433,5"",""1963,7"",""43,21"""
"25/08/2020,6475,""1947,9"",""43,17"""
"24/08/2020,""6399,5"",""1964,3"",""42,44"""
"21/08/2020,""6425,5"",""1954,9"",""42,32"""
"20/08/2020,""6412,5"",""1939,5"",""42,62"""
"19/08/2020,""6533,5"",""1943,2"",""42,91"""
"18/08/2020,6527,""1934,3"",""42,89"""
"17/08/2020,6513,""1937,8"",""42,89"""
"14/08/2020,""6416,5"",""1944,7"",""42,05"""
"13/08/2020,""6454,5"",""1978,9"",""42,26"""
"12/08/2020,6385,""1978,6"",""42,6"""
"11/08/2020,6507,""1974,9"",""41,53"""
"10/08/2020,""6489,5"",""1932,6"",""41,94"""
"07/08/2020,6545,""1952,5"",""41,16"""
"06/08/2020,""6322,5"",""1923,1"",""41,93"""
"05/08/2020,""6339,5"",""1939,2"",""42,25"""
"04/08/2020,6194,1947,""41,67"""
"03/08/2020,6086,""1946,5"",""40,83"""
"31/07/2020,6112,""1970,3"",""40,1"""
"30/07/2020,""6022,5"",""2013,1"",""39,85"""
"29/07/2020,6080,""1998,7"",""41,13"""
"28/07/2020,""6016,5"",""1949,8"",""40,89"""
"27/07/2020,6038,""1970,4"",""41,46"""
"24/07/2020,5957,1949,""41,23"""
"23/07/2020,""5985,5"",""1946,3"",""40,99"""
"22/07/2020,""5880,5"",""2039,7"",""41,88"""
"21/07/2020,5871,2028,""41,76"""
"20/07/2020,5895,""2069,4"",""40,83"""
"17/07/2020,5825,""2049,3"",""40,55"""
"16/07/2020,""5835,5"",2021,""40,74"""
"15/07/2020,5799,""1986,3"",""41,2"""
"14/07/2020,5734,""1985,9"",""40,3"""
"13/07/2020,""5759,5"",""1966,8"",""40,06"""
"10/07/2020,5646,""1953,4"",""40,56"""
"09/07/2020,""5785,5"",""1944,6"",""39,64"""
"08/07/2020,""5801,5"",1931,""40,91"""
"07/07/2020,5801,""1897,5"",""40,59"""
"06/07/2020,""5680,5"",1890,""40,51"""
"03/07/2020,5659,""1865,1"","
"02/07/2020,5588,""1843,9"",""40,57"""
"01/07/2020,""5452,5"",""1817,4"",""39,88"""
"30/06/2020,5499,1810,""39,27"""
"29/06/2020,5463,""1800,3"",""39,67"""
"26/06/2020,""5376,5"",""1813,8"",""38,53"""
"25/06/2020,""5332,5"",""1813,4"",""38,66"""
"24/06/2020,""5278,5"",""1814,1"",""37,91"""
"23/06/2020,""5308,5"",""1801,9"",""40,4"""
"22/06/2020,""5341,5"",""1803,8"",""40,6"""
"19/06/2020,""5242,5"",""1820,6"",""39,72"""
"18/06/2020,5387,""1809,9"",""38,79"""
"17/06/2020,5333,1799,""37,91"""
"16/06/2020,5314,""1793,5"",""38,26"""
"15/06/2020,""5249,5"",1790,""37,07"""
"12/06/2020,5165,""1779,9"",""36,24"""
"11/06/2020,""5155,5"",""1800,5"",""36,43"""
"10/06/2020,""5212,5"",""1781,2"",""39,54"""
"09/06/2020,5234,""1780,3"",""38,98"""
"08/06/2020,5231,""1770,6"",""38,17"""
"05/06/2020,""5227,5"",""1775,1"",""39,49"""
"04/06/2020,""5199,5"",1782,""37,42"""
"03/06/2020,""5111,5"",""1766,4"",""37,33"""
"02/06/2020,5058,1753,""36,88"""
"01/06/2020,5061,""1731,1"",""35,49"""
"29/05/2020,5231,""1735,6"",""35,57"""
"28/05/2020,5184,""1736,5"",""33,67"""
"27/05/2020,""5169,5"",""1727,2"",""32,8"""
"26/05/2020,""5165,5"",""1737,3"",""34,7"""
"22/05/2020,5118,""1739,8"",""33,49"""
"21/05/2020,""5120,5"",""1720,7"",""34,3"""
"20/05/2020,5034,""1721,9"",""33,56"""
"19/05/2020,""4994,5"",""1705,1"",""32,3"""
"18/05/2020,""5169,5"",1683,""31,83"""
"15/05/2020,""5175,5"",""1727,4"",""29,44"""
"14/05/2020,""5098,5"",""1704,8"",""27,4"""
"13/05/2020,""5054,5"",1734,""25,37"""
"12/05/2020,5119,""1750,3"",""25,76"""
"11/05/2020,""4963,5"",""1751,7"",""24,02"""
"08/05/2020,4976,""1728,3"",""24,73"""
"07/05/2020,""5067,5"",""1710,7"",""23,68"""
"06/05/2020,4867,""1717,3"",""23,88"""
"05/05/2020,""4863,5"",""1705,6"",""24,56"""
"04/05/2020,""4821,5"",""1735,5"",""20,47"""
"01/05/2020,4772,""1721,9"",""19,72"""
"30/04/2020,4797,""1752,1"",""19,23"""
"29/04/2020,4763,""1745,6"",""15,04"""
"28/04/2020,4774,""1734,4"",""12,4"""
"27/04/2020,""4775,5"",""1756,3"",""12,17"""
"24/04/2020,4754,""1740,9"",""15,99"""
"23/04/2020,""4789,5"",""1716,4"",""15,06"""
"22/04/2020,""4617,5"",""1706,8"",""13,64"""
"21/04/2020,4855,1698,""8,91"""
"20/04/2020,4685,""1713,9"",""-36,98"""
"17/04/2020,""4860,5"",""1725,8"",""18,31"""
"16/04/2020,5205,""1688,5"",""19,82"""
"15/04/2020,5211,""1710,6"",""19,96"""
"14/04/2020,""5530,5"",""1713,3"",""20,15"""
"13/04/2020,""5386,5"",""1700,9"",""22,36"""
"09/04/2020,5552,""1694,2"",""22,9"""
"08/04/2020,5598,""1713,4"",""24,97"""
"07/04/2020,5483,""1722,2"",""23,54"""
"06/04/2020,5624,""1723,8"",""26,21"""
"03/04/2020,""5667,5"",""1735,6"",""28,36"""
"02/04/2020,""5694,5"",""1745,4"",""25,18"""
"01/04/2020,5668,""1738,3"",""20,28"""
"31/03/2020,5640,""1687,8"",""20,51"""
"30/03/2020,5573,""1711,2"",""14,1"""
"27/03/2020,5618,""1698,8"",""15,48"""
"26/03/2020,5614,""1731,7"",""16,6"""
"25/03/2020,""5663,5"",""1740,2"",""20,75"""
"24/03/2020,""5657,5"",""1768,9"",""21,03"""
"23/03/2020,5702,""1761,4"",""23,33"""
"20/03/2020,5730,""1752,8"",""19,48"""
"19/03/2020,""5745,5"",""1684,3"",""25,09"""
"18/03/2020,5728,""1683,7"",""20,48"""
"17/03/2020,5802,""1693,9"",""26,96"""
"16/03/2020,5737,""1645,7"",""28,96"""
"13/03/2020,5716,""1637,7"",""31,72"""
"12/03/2020,5747,""1591,4"",""31,56"""
"11/03/2020,5696,""1596,6"",""33,13"""
"10/03/2020,""5659,5"",""1643,2"",""34,47"""
"09/03/2020,5653,""1654,1"",""31,05"""
"06/03/2020,5726,""1651,2"",""41,14"""
"05/03/2020,5714,""1633,4"",""45,9"""
"04/03/2020,5652,""1660,8"",""46,78"""
"03/03/2020,5595,""1567,6"",""47,27"""
"02/03/2020,5570,""1484,6"",""46,78"""
"28/02/2020,5621,""1479,3"",""44,83"""
"27/02/2020,5698,""1477,9"",""47,17"""
"26/02/2020,5715,""1525,8"",""48,67"""
"25/02/2020,5779,""1486,5"",""49,78"""
"24/02/2020,5968,""1516,7"",""51,36"""
"21/02/2020,6050,""1590,3"",""53,36"""
"20/02/2020,""6103,5"",""1642,3"",""53,77"""
"19/02/2020,""6158,5"",""1660,3"",""53,31"""
"18/02/2020,6245,""1675,7"",""52,1"""
"17/02/2020,""6276,5"",""1672,4"","
"14/02/2020,""6300,5"",1668,""52,03"""
"13/02/2020,6232,1643,""51,41"""
"12/02/2020,6247,""1644,4"",""51,13"""
"11/02/2020,6177,""1594,8"",50"
"10/02/2020,6157,""1566,7"",""49,59"""
"07/02/2020,6156,""1642,5"",""50,34"""
"06/02/2020,6154,""1643,1"",""50,94"""
"05/02/2020,""6134,5"",1650,""50,87"""
"04/02/2020,""6097,5"",""1676,6"",""49,59"""
"03/02/2020,6077,""1648,8"",""50,06"""
"31/01/2020,""6165,5"",""1620,5"",""51,58"""
"30/01/2020,6156,""1611,8"",""52,19"""
"29/01/2020,""6183,5"",""1603,6"",""53,29"""
"28/01/2020,6211,""1603,6"",""53,33"""
"27/01/2020,""6184,5"",""1586,4"",""53,09"""
"24/01/2020,6153,""1578,8"",""54,09"""
"23/01/2020,""6155,5"",""1571,6"",""55,51"""
"22/01/2020,6161,""1570,1"",""56,76"""
"21/01/2020,""6126,5"",""1579,5"",""58,25"""
"20/01/2020,6175,""1573,4"","
"17/01/2020,""6155,5"",1570,""58,55"""
"16/01/2020,6154,""1562,8"",""58,52"""
"15/01/2020,6097,""1555,5"",""57,86"""
"14/01/2020,6083,""1582,4"",""58,34"""
"13/01/2020,6055,""1587,9"",""58,17"""
"10/01/2020,5985,""1589,2"",""59,02"""
"09/01/2020,""5867,5"",""1570,4"",""59,56"""
"08/01/2020,5855,""1569,8"",""59,65"""
"07/01/2020,5823,""1577,4"",""62,7"""
"06/01/2020,5812,""1571,9"",""63,27"""
"03/01/2020,""5855,5"",""1565,4"",63"
"02/01/2020,5854,""1556,7"",""61,17"""
"31/12/2019,""5881,5"",""1560,8"",""61,14"""
"30/12/2019,""5925,5"",""1557,9"",""61,66"""
"27/12/2019,5856,""1560,3"",""61,76"""
"26/12/2019,""5872,5"",""1550,5"",""61,72"""
"24/12/2019,5834,1554,""61,17"""
"23/12/2019,5813,""1544,6"",""60,51"""
"20/12/2019,5873,""1550,6"",""60,43"""
"19/12/2019,""5821,5"",""1560,1"",""61,3"""
