"date","Forecast"
2024-02-21,3.86558716891205
2024-02-22,3.86752060360645
2024-02-23,3.8609671304067
2024-02-24,3.8788154634477
2024-02-25,3.87992995066674
2024-02-26,3.88203383406685
2024-02-29,3.82591159702865
2024-03-01,3.82647032783155
2024-03-02,3.8271347540588
2024-03-05,3.85596699626583
2024-03-06,3.85361239828805
2024-03-07,3.85268545287463
