"date","Price_PMI","Price_LME","Price_COMEX","Price_Gold","Price_Oil","Price_SHMET"
2018-12-30,51.9,6018,2.8,1283,45.15,48205
2018-12-31,51.9,5965,2.8,1281.3,45.15,48205
2019-01-01,51.9,5965,2.8,1281.3,45.15,48205
2019-01-02,51.4,5839,2.8,1322.1,46.31,47990
2019-01-03,51.4,5811,2.8,1299.2,46.92,47320
2019-01-04,51.4,5840,2.768,1294.2,47.76,46880
2019-01-05,51.4,5840,2.768,1284.2,47.76,46880
2019-01-06,51.4,5840,2.768,1284.2,47.76,46880
2019-01-07,51.4,5889.5,2.768,1389.3,48.27,46780
2019-01-08,51.4,5904.5,2.768,1432.4,49.58,47430
2019-01-09,51.4,5964,2.768,1432.4,52.19,47585
2019-01-10,51.4,5908.5,2.768,1489,52.42,47390
2019-01-11,51.4,5926.5,2.768,1511.4,51.44,47390
2019-01-12,51.4,5926.5,2.768,1511.4,51.44,47390
2019-01-13,51.4,5926.5,2.763,1511.4,51.44,47390
2019-01-14,51.4,5861,2.76,1511.4,50.31,47160
2019-01-15,51.4,5882,2.753,1511.4,51.8,47160
2019-01-16,51.4,5911,2.753,1511.4,52.08,47195
2019-01-17,51.4,5933,2.753,1511.4,51.83,47195
2019-01-18,51.4,6022,2.741,1511.4,53.6,47195
2019-01-19,51.4,6022,2.741,1511.4,53.6,47195
2019-01-20,51.4,6022,2.741,1511.4,53.6,47195
2019-01-21,51.4,5951.5,2.741,1511.4,53.6,47195
2019-01-22,51.4,5926.5,2.741,1511.4,52.59,47195
2019-01-23,51.4,5920.5,2.741,1511.4,52.44,47195
2019-01-24,51.5,5885,2.741,1511.4,52.94,47150
2019-01-25,51.5,5901,2.741,1511.4,53.53,47165
2019-01-26,51.5,5901,2.741,1511.4,53.53,47165
2019-01-27,51.5,5901,2.741,1511.4,53.53,47165
2019-01-28,51.5,5996,2.741,1511.4,51.79,47165
2019-01-29,51.5,6007,2.741,1511.4,53.07,47230
2019-01-30,51.5,6077,2.773,1511.4,54.18,47440
2019-01-31,51.5,6148,2.789,1511.4,53.84,47725
2019-02-01,50.5,6097.5,2.789,1511.4,55.29,47710
2019-02-02,50.5,6097.5,2.789,1511.4,55.29,47710
2019-02-03,50.5,6097.5,2.789,1511.4,55.29,47710
2019-02-04,50.5,6076.5,2.795,1511.4,54.57,47710
2019-02-05,50.5,6174,2.817,1511.4,53.69,47710
2019-02-06,50.5,6210,2.836,1511.4,53.94,47710
2019-02-07,50.5,6227,2.836,1511.4,52.68,47710
2019-02-08,50.5,6207,2.836,1511.4,52.75,47710
2019-02-09,50.5,6207,2.836,1511.4,52.75,47710
2019-02-10,50.5,6207,2.836,1511.4,52.75,47710
2019-02-11,50.5,6148,2.836,1511.4,52.43,48125
2019-02-12,50.5,6102,2.836,1469.2,53.14,48035
2019-02-13,50.5,6120,2.836,1469.2,53.84,47820
2019-02-14,50.5,6178.5,2.836,1469.2,54.4,47940
2019-02-15,50.5,6190,2.836,1469.2,55.58,48065
2019-02-16,50.5,6190,2.836,1469.2,55.58,48065
2019-02-17,50.5,6190,2.836,1469.2,55.58,48065
2019-02-18,50.5,6269.5,2.836,1469.2,55.58,48390
2019-02-19,50.5,6246.5,2.881,1469.2,56.12,48925
2019-02-20,50.5,6351.5,2.93,1469.2,56.9,49310
2019-02-21,50.3,6391,2.93,1469.2,56.95,49420
2019-02-22,50.3,6489,2.961,1469.2,57.01,49295
2019-02-23,50.3,6489,2.961,1469.2,57.01,49295
2019-02-24,50.3,6489,2.961,1469.2,57.01,49295
2019-02-25,50.3,6546,2.961,1469.2,55.32,49895
2019-02-26,50.3,6471,2.961,1469.2,55.4,49720
2019-02-27,50.3,6533,2.961,1469.2,56.92,49805
2019-02-28,50.3,6536,2.961,1469.2,57.21,49915
2019-03-01,49.2,6572,2.961,1469.2,55.76,49915
2019-03-02,49.2,6572,2.961,1469.2,55.76,49915
2019-03-03,49.2,6572,2.961,1469.2,55.76,49915
2019-03-04,49.2,6420,2.961,1469.2,56.6,49970
2019-03-05,49.2,6553.5,2.961,1469.2,56.55,50110
2019-03-06,49.2,6505,2.961,1469.2,56.22,49905
2019-03-07,49.2,6458,2.961,1469.2,56.6,49795
2019-03-08,49.2,6398.5,2.961,1469.2,55.77,49620
2019-03-09,49.2,6398.5,2.961,1469.2,55.77,49620
2019-03-10,49.2,6398.5,2.961,1469.2,55.77,49620
2019-03-11,49.2,6435,2.961,1469.2,56.79,49580
2019-03-12,49.2,6510,2.961,1484.4,56.89,49810
2019-03-13,49.2,6529,2.961,1484.4,58.27,49940
2019-03-14,49.2,6409,2.961,1484.4,58.59,49840
2019-03-15,49.2,6410,2.961,1484.4,58.51,49625
2019-03-16,49.2,6410,2.961,1484.4,58.51,49625
2019-03-17,49.2,6410,2.961,1484.4,58.51,49625
2019-03-18,49.2,6492,2.961,1484.4,59.09,50085
2019-03-19,49.2,6500,2.961,1484.4,59.12,50040
2019-03-20,49.2,6487,2.961,1484.4,60.12,50075
2019-03-21,49.2,6520,2.961,1484.4,59.98,50200
2019-03-22,49.5,6375,2.961,1484.4,58.87,49930
2019-03-23,49.5,6375,2.961,1484.4,58.87,49930
2019-03-24,49.5,6375,2.961,1484.4,58.87,49930
2019-03-25,49.5,6328,2.961,1484.4,58.71,49330
2019-03-26,49.5,6361,2.959,1484.4,59.87,49210
2019-03-27,49.5,6338.5,2.959,1484.4,59.39,49325
2019-03-28,49.5,6385,2.959,1484.4,59.29,49360
2019-03-29,49.5,6485,2.959,1484.4,60.19,49785
2019-03-30,49.5,6485,2.959,1484.4,60.19,49785
2019-03-31,49.5,6485,2.95,1484.4,60.19,49785
2019-04-01,47.6,6498,2.936,1484.4,61.59,49225
2019-04-02,47.6,6431,2.936,1484.4,62.53,49160
2019-04-03,47.6,6483,2.946,1484.4,62.46,49185
2019-04-04,47.6,6444,2.946,1484.4,62.12,49515
2019-04-05,47.6,6419,2.946,1484.4,63.1,49515
2019-04-06,47.6,6419,2.946,1484.4,63.1,49515
2019-04-07,47.6,6419,2.946,1484.4,63.1,49515
2019-04-08,47.6,6432.5,2.946,1484.4,64.37,49280
2019-04-09,47.6,6498,2.946,1484.4,64.05,49385
2019-04-10,47.6,6447,2.946,1484.4,64.62,49435
2019-04-11,47.6,6432.5,2.946,1484.4,63.61,49290
2019-04-12,47.6,6490,2.946,1480.2,63.86,49055
2019-04-13,47.6,6490,2.946,1480.2,63.86,49055
2019-04-14,47.6,6490,2.946,1480.2,63.86,49055
2019-04-15,47.6,6456,2.946,1480.2,63.43,49460
2019-04-16,47.6,6460,2.946,1480.2,64.01,49375
2019-04-17,47.6,6509,2.975,1480.2,63.74,49550
2019-04-18,47.9,6448,2.975,1480.2,64.02,49610
2019-04-19,47.9,6448,2.975,1480.2,64.02,49450
2019-04-20,47.9,6448,2.975,1480.2,64.02,49450
2019-04-21,47.9,6448,2.975,1480.2,64.02,49450
2019-04-22,47.9,6448,2.975,1480.2,65.66,49450
2019-04-23,47.9,6430,2.975,1480.2,66.24,49185
2019-04-24,47.9,6437.5,2.975,1480.2,65.96,49055
2019-04-25,47.9,6375.5,2.975,1480.2,65.23,49240
2019-04-26,47.9,6393,2.975,1480.2,63.29,48830
2019-04-27,47.9,6393,2.975,1480.2,63.29,48830
2019-04-28,47.9,6393,2.975,1480.2,63.29,48830
2019-04-29,47.9,6376,2.975,1480.2,63.39,48835
2019-04-30,47.9,6442,2.975,1480.2,63.83,48905
2019-05-01,47.9,6398,2.975,1480.2,63.55,48905
2019-05-02,47.8,6214,2.975,1480.2,61.75,48905
2019-05-03,47.8,6180,2.975,1480.2,61.98,48905
2019-05-04,47.8,6180,2.975,1480.2,61.98,48905
2019-05-05,47.8,6180,2.975,1480.2,61.98,48905
2019-05-06,47.8,6180,2.975,1480.2,62.3,47990
2019-05-07,47.8,6174,2.975,1480.2,61.41,48375
2019-05-08,47.8,6103,2.975,1480.2,62.13,47960
2019-05-09,47.8,6112,2.975,1480.2,61.58,47610
2019-05-10,47.8,6135.5,2.975,1480.2,61.65,47925
2019-05-11,47.8,6135.5,2.975,1480.2,61.65,47925
2019-05-12,47.8,6135.5,2.975,1483.1,61.65,47925
2019-05-13,47.8,6042.5,2.975,1483.1,60.97,47645
2019-05-14,47.8,6007,2.975,1483.1,61.82,47525
2019-05-15,47.8,6002,2.975,1483.1,62.03,47620
2019-05-16,47.8,6089,2.975,1483.1,62.93,47810
2019-05-17,47.8,6025,2.975,1483.1,62.77,47915
2019-05-18,47.8,6025,2.975,1483.1,62.77,47915
2019-05-19,47.8,6025,2.97,1483.1,62.77,47915
2019-05-20,47.8,5985,2.97,1483.1,63.12,47780
2019-05-21,47.8,6004,2.97,1483.1,63.02,47785
2019-05-22,47.8,5920,2.97,1483.1,61.42,47510
2019-05-23,48.1,5860,2.97,1483.1,57.65,46825
2019-05-24,48.1,5919,2.97,1483.1,58.4,47040
2019-05-25,48.1,5919,2.97,1483.1,58.4,47040
2019-05-26,48.1,5919,2.97,1483.1,58.4,47040
2019-05-27,48.1,5919,2.97,1483.1,58.4,47105
2019-05-28,48.1,5956.5,2.901,1483.1,58.91,47225
2019-05-29,48.1,5864.5,2.901,1483.1,58.84,47010
2019-05-30,48.1,5823,2.901,1483.1,56.47,46700
2019-05-31,48.1,5780.5,2.901,1483.1,53.49,46480
2019-06-01,48.1,5780.5,2.837,1483.1,53.49,46480
2019-06-02,48.1,5780.5,2.837,1483.1,53.49,46480
2019-06-03,47.7,5796,2.837,1483.1,53.25,46200
2019-06-04,47.7,5804,2.837,1483.1,53.5,46340
2019-06-05,47.7,5832.5,2.837,1483.1,51.57,46625
2019-06-06,47.7,5805,2.837,1483.1,52.59,46060
2019-06-07,47.7,5770,2.794,1483.1,53.95,46060
2019-06-08,47.7,5770,2.785,1483.1,53.95,46060
2019-06-09,47.7,5770,2.785,1483.1,53.95,46060
2019-06-10,47.7,5788,2.785,1483.1,53.33,46285
2019-06-11,47.7,5905,2.759,1483.1,53.3,46760
2019-06-12,47.7,5828.5,2.759,1465.1,51.13,46635
2019-06-13,47.7,5797.5,2.759,1465.1,52.38,46355
2019-06-14,47.7,5805.5,2.759,1465.1,52.47,46475
2019-06-15,47.7,5805.5,2.759,1465.1,52.47,46475
2019-06-16,47.7,5805.5,2.759,1465.1,52.47,46475
2019-06-17,47.7,5756,2.748,1465.1,51.94,46135
2019-06-18,47.7,5848.5,2.736,1465.1,53.86,46375
2019-06-19,47.7,5895,2.736,1465.1,53.74,46890
2019-06-20,47.7,5962,2.736,1465.1,56.88,46850
2019-06-21,48,5941,2.724,1465.1,57.35,46885
2019-06-22,48,5941,2.716,1465.1,57.35,46885
2019-06-23,48,5941,2.716,1465.1,57.35,46885
2019-06-24,48,5917,2.716,1465.1,57.73,46840
2019-06-25,48,5985.5,2.736,1465.1,57.63,46955
2019-06-26,48,6006,2.736,1465.1,59.17,47280
2019-06-27,48,5953.5,2.736,1465.1,59.18,47075
2019-06-28,48,5972,2.736,1465.1,58.2,47055
2019-06-29,48,5972,2.736,1465.1,58.2,47055
2019-06-30,48,5972,2.736,1465.1,58.2,47055
2019-07-01,47.8,5999,2.736,1465.1,58.91,47315
2019-07-02,47.8,5910,2.736,1465.1,56,46640
2019-07-03,47.8,5874,2.736,1465.1,57.06,46425
2019-07-04,47.8,5900,2.736,1465.1,57.06,46540
2019-07-05,47.8,5857,2.736,1465.1,57.06,46450
2019-07-06,47.8,5857,2.736,1465.1,57.06,46450
2019-07-07,47.8,5857,2.736,1465.1,57.06,46450
2019-07-08,47.8,5912,2.736,1465.1,57.35,46430
2019-07-09,47.8,5805,2.736,1465.1,57.57,46205
2019-07-10,47.8,5862.5,2.736,1465.1,60.28,45890
2019-07-11,47.8,5925,2.736,1465.1,59.93,46540
2019-07-12,47.8,5950,2.736,1465.1,59.99,46645
2019-07-13,47.8,5950,2.736,1465.1,59.99,46645
2019-07-14,47.8,5950,2.736,1466.4,59.99,46645
2019-07-15,47.8,5997.5,2.736,1466.4,59.3,46735
2019-07-16,47.8,5959,2.736,1466.4,57.44,46875
2019-07-17,47.8,5922,2.736,1466.4,56.5,46865
2019-07-18,47.8,5948,2.736,1466.4,55.08,46785
2019-07-19,47.8,6066,2.744,1466.4,55.42,47620
2019-07-20,47.8,6066,2.744,1466.4,55.42,47620
2019-07-21,47.8,6066,2.744,1466.4,55.42,47620
2019-07-22,47.8,6007.5,2.744,1466.4,55.87,47615
2019-07-23,47.8,5968.5,2.744,1466.4,56.58,47295
2019-07-24,47.6,5980,2.744,1466.4,55.9,46990
2019-07-25,47.6,6010,2.744,1466.4,55.88,47010
2019-07-26,47.6,5945,2.744,1466.4,56.04,46965
2019-07-27,47.6,5945,2.744,1466.4,56.04,46965
2019-07-28,47.6,5945,2.744,1466.4,56.04,46965
2019-07-29,47.6,5949.5,2.744,1466.4,56.85,46915
2019-07-30,47.6,5943,2.744,1466.4,58.04,47290
2019-07-31,47.6,5926,2.744,1466.4,58.53,46850
2019-08-01,46.4,5876,2.744,1466.4,53.64,46650
2019-08-02,46.4,5769,2.744,1466.4,55.67,46430
2019-08-03,46.4,5769,2.744,1466.4,55.67,46430
2019-08-04,46.4,5769,2.744,1466.4,55.67,46430
2019-08-05,46.4,5647,2.744,1466.4,54.63,45970
2019-08-06,46.4,5667,2.744,1466.4,53.6,46105
2019-08-07,46.4,5673.5,2.744,1466.4,51.14,46170
2019-08-08,46.4,5723,2.744,1466.4,52.6,46480
2019-08-09,46.4,5744,2.744,1466.4,54.41,46605
2019-08-10,46.4,5744,2.744,1466.4,54.41,46605
2019-08-11,46.4,5744,2.744,1462.9,54.41,46605
2019-08-12,46.4,5724.5,2.744,1462.9,54.98,46580
2019-08-13,46.4,5697,2.744,1462.9,57.05,46545
2019-08-14,46.4,5732,2.744,1462.9,55.16,46650
2019-08-15,46.4,5696.5,2.744,1462.9,54.51,46350
2019-08-16,46.4,5710,2.744,1462.9,54.83,46455
2019-08-17,46.4,5710,2.744,1462.9,54.83,46455
2019-08-18,46.4,5710,2.744,1462.9,54.83,46455
2019-08-19,46.4,5755.5,2.744,1462.9,56.24,46485
2019-08-20,46.4,5698,2.715,1462.9,56.18,46665
2019-08-21,46.4,5696.5,2.715,1462.9,55.65,46400
2019-08-22,46.3,5668,2.715,1462.9,55.33,46425
2019-08-23,46.3,5675,2.709,1462.9,54.08,46325
2019-08-24,46.3,5675,2.709,1462.9,54.08,46325
2019-08-25,46.3,5675,2.709,1462.9,54.08,46325
2019-08-26,46.3,5675,2.709,1462.9,53.54,46040
2019-08-27,46.3,5662,2.709,1462.9,54.99,46440
2019-08-28,46.3,5653,2.709,1462.9,55.76,46585
2019-08-29,46.3,5722,2.709,1462.9,56.67,46640
2019-08-30,46.3,5678,2.671,1462.9,55.07,46720
2019-08-31,46.3,5678,2.66,1462.9,55.07,46720
2019-09-01,46.3,5678,2.66,1462.9,55.07,46720
2019-09-02,47,5610.5,2.624,1462.9,55.07,46640
2019-09-03,47,5537,2.624,1462.9,53.91,46495
2019-09-04,47,5663,2.624,1462.9,56.22,46335
2019-09-05,47,5777,2.624,1462.9,56.33,47125
2019-09-06,47,5787.5,2.624,1462.9,56.45,47525
2019-09-07,47,5787.5,2.624,1462.9,56.45,47525
2019-09-08,47,5787.5,2.624,1462.9,56.45,47525
2019-09-09,47,5771,2.624,1462.9,57.88,47375
2019-09-10,47,5738,2.624,1462.9,57.37,47475
2019-09-11,47,5765,2.624,1462.9,55.66,47295
2019-09-12,47,5842.5,2.624,1464.9,55.13,47390
2019-09-13,47,5870,2.681,1464.9,54.76,47390
2019-09-14,47,5870,2.681,1464.9,54.76,47390
2019-09-15,47,5870,2.681,1464.9,54.76,47390
2019-09-16,47,5877,2.681,1464.9,63.1,47810
2019-09-17,47,5762,2.681,1464.9,59.26,47510
2019-09-18,47,5745,2.681,1464.9,58.19,47500
2019-09-19,47,5758.5,2.681,1464.9,58.19,47460
2019-09-20,47,5777.5,2.681,1464.9,57.92,47390
2019-09-21,47,5777.5,2.681,1464.9,57.92,47390
2019-09-22,47,5777.5,2.681,1464.9,57.92,47390
2019-09-23,47.3,5695,2.681,1464.9,58.69,47310
2019-09-24,47.3,5761,2.681,1464.9,57.22,47310
2019-09-25,47.3,5718.5,2.681,1464.9,56.38,47210
2019-09-26,47.3,5757,2.681,1464.9,56.24,47235
2019-09-27,47.3,5714,2.681,1464.9,55.95,46770
2019-09-28,47.3,5714,2.681,1464.9,55.95,46770
2019-09-29,47.3,5714,2.681,1464.9,55.95,46770
2019-09-30,47.3,5728,2.681,1464.9,54.09,47325
2019-10-01,45.6,5610,2.681,1464.9,53.6,47325
2019-10-02,45.6,5629,2.681,1464.9,52.67,47325
2019-10-03,45.6,5626,2.681,1464.9,52.41,47325
2019-10-04,45.6,5599,2.681,1464.9,52.84,47325
2019-10-05,45.6,5599,2.681,1464.9,52.84,47325
2019-10-06,45.6,5599,2.681,1464.9,52.84,47325
2019-10-07,45.6,5626,2.681,1464.9,52.76,47325
2019-10-08,45.6,5650.5,2.681,1464.9,52.64,47035
2019-10-09,45.6,5660,2.681,1464.9,52.63,46775
2019-10-10,45.6,5698.5,2.681,1464.9,53.57,46735
2019-10-11,45.6,5763,2.681,1464.9,54.76,47055
2019-10-12,45.6,5763,2.681,1468.1,54.76,47055
2019-10-13,45.6,5763,2.681,1468.1,54.76,47055
2019-10-14,45.6,5718.5,2.681,1468.1,53.57,47080
2019-10-15,45.6,5745,2.623,1468.1,52.81,46990
2019-10-16,45.6,5684,2.623,1468.1,53.42,46910
2019-10-17,45.6,5726.5,2.623,1468.1,53.89,46690
2019-10-18,45.6,5751,2.625,1468.1,53.75,46735
2019-10-19,45.6,5751,2.625,1468.1,53.75,46735
2019-10-20,45.6,5751,2.625,1468.1,53.75,46735
2019-10-21,45.6,5820,2.635,1468.1,53.28,47185
2019-10-22,45.6,5794,2.635,1468.1,54.21,47180
2019-10-23,45.6,5773,2.663,1468.1,55.9,47040
2019-10-24,46.1,5869,2.663,1468.1,56.11,47385
2019-10-25,46.1,5867.5,2.667,1468.1,56.52,47220
2019-10-26,46.1,5867.5,2.667,1468.1,56.52,47220
2019-10-27,46.1,5867.5,2.667,1468.1,56.52,47220
2019-10-28,46.1,5888.5,2.672,1468.1,55.6,47365
2019-10-29,46.1,5879.5,2.683,1468.1,55.34,47345
2019-10-30,46.1,5883,2.683,1468.1,54.85,47405
2019-10-31,46.1,5825,2.683,1468.1,54.02,47200
2019-11-01,46.1,5797,2.683,1468.1,56.04,46945
2019-11-02,46.1,5797,2.683,1468.1,56.04,46945
2019-11-03,46.1,5797,2.683,1468.1,56.04,46945
2019-11-04,45.7,5846.5,2.683,1468.1,56.33,47030
2019-11-05,45.7,5880,2.695,1468.1,57.04,47185
2019-11-06,45.7,5913.5,2.695,1468.1,56.15,47335
2019-11-07,45.7,5941,2.724,1468.1,56.91,47120
2019-11-08,45.7,5951.5,2.724,1468.1,57.02,47370
2019-11-09,45.7,5951.5,2.724,1468.1,57.02,47370
2019-11-10,45.7,5951.5,2.724,1468.1,57.02,47370
2019-11-11,45.7,5857,2.724,1468.1,57.02,47170
2019-11-12,45.7,5838,2.724,1475,56.67,47135
2019-11-13,45.7,5823,2.724,1475,56.88,47050
2019-11-14,45.7,5835,2.724,1475,56.57,47035
2019-11-15,45.7,5812,2.724,1475,57.54,46945
2019-11-16,45.7,5812,2.724,1475,57.54,46945
2019-11-17,45.7,5812,2.724,1475,57.54,46945
2019-11-18,45.7,5828,2.724,1475,56.82,47025
2019-11-19,45.7,5821.5,2.724,1475,54.93,46950
2019-11-20,45.7,5873,2.724,1475,56.71,47190
2019-11-21,45.7,5813,2.724,1475,58.36,47065
2019-11-22,45.7,5834,2.724,1475,57.68,46925
2019-11-23,46.4,5834,2.724,1475,57.68,46925
2019-11-24,46.4,5834,2.724,1475,57.68,46925
2019-11-25,46.4,5872.5,2.724,1475,57.79,47160
2019-11-26,46.4,5856,2.724,1475,58.25,47110
2019-11-27,46.4,5925.5,2.724,1475,58.12,47340
2019-11-28,46.4,5881.5,2.724,1475,58.12,47350
2019-11-29,46.4,5854,2.724,1475,58.12,47300
2019-11-30,46.4,5854,2.724,1475,58.12,47300
2019-12-01,46.6,5854,2.724,1475,58.12,47300
2019-12-02,46.6,5855.5,2.724,1475,55.97,47340
2019-12-03,46.6,5812,2.724,1475,56.15,47145
2019-12-04,46.6,5823,2.724,1475,58.46,47095
2019-12-05,46.6,5855,2.724,1475,58.42,47285
2019-12-06,46.6,5867.5,2.724,1475,59.2,47380
2019-12-07,46.6,5867.5,2.724,1475,59.2,47380
2019-12-08,46.6,5867.5,2.724,1475,59.2,47380
2019-12-09,46.6,5985,2.747,1475,58.99,48150
2019-12-10,46.6,6055,2.756,1475,59.22,48430
2019-12-11,46.6,6083,2.783,1475,58.74,48480
2019-12-12,46.6,6097,2.789,1472.3,59.18,48920
2019-12-13,46.6,6154,2.789,1481.2,60.11,48940
2019-12-14,46.6,6154,2.789,1481.2,60.11,48940
2019-12-15,46.6,6154,2.789,1481.2,60.11,48940
2019-12-16,47.3,6155.5,2.821,1480.5,60.21,48690
2019-12-17,47.3,6175,2.821,1480.6,60.88,49000
2019-12-18,47.3,6126.5,2.821,1478.7,60.93,49020
2019-12-19,47.3,6161,2.832,1484.4,61.3,48840
2019-12-20,47.3,6155.5,2.832,1480.9,60.43,49070
2019-12-21,47.3,6155.5,2.832,1480.9,60.43,49070
2019-12-22,47.3,6155.5,2.832,1480.9,60.43,49070
2019-12-23,47.3,6153,2.832,1488.7,60.51,48805
2019-12-24,47.3,6184.5,2.838,1504.8,61.17,48920
2019-12-25,47.3,6184.5,2.838,1504.8,61.17,49275
2019-12-26,47.3,6184.5,2.865,1514.4,61.72,49350
2019-12-27,47.3,6211,2.865,1518.1,61.76,49425
2019-12-28,47.3,6211,2.865,1518.1,61.76,49425
2019-12-29,47.3,6211,2.865,1518.1,61.76,49425
2019-12-30,47.3,6183.5,2.865,1518.6,61.66,49215
2019-12-31,47.3,6156,2.865,1523.1,61.14,49035
2020-01-01,47.3,6156,2.865,1523.1,61.14,49035
2020-01-02,45.9,6165.5,2.865,1523.1,61.17,49100
2020-01-03,45.9,6077,2.865,1523.1,63,48930
2020-01-04,45.9,6077,2.865,1591.4,63,48930
2020-01-05,45.9,6077,2.865,1700.9,63,48930
2020-01-06,45.9,6097.5,2.865,1750.3,63.27,48715
2020-01-07,45.9,6134.5,2.865,1779.9,62.7,48780
2020-01-08,45.9,6154,2.865,1779.9,59.65,48680
2020-01-09,45.9,6156,2.865,1978.9,59.56,48760
2020-01-10,45.9,6157,2.865,1916.3,59.02,48605
2020-01-11,45.9,6157,2.865,1916.3,59.02,48605
2020-01-12,45.9,6157,2.865,1818.9,59.02,48605
2020-01-13,45.9,6177,2.865,1818.9,58.17,48600
2020-01-14,45.9,6247,2.876,1818.9,58.34,48990
2020-01-15,45.9,6232,2.876,1818.9,57.86,49060
2020-01-16,45.9,6300.5,2.876,1818.9,58.52,48950
2020-01-17,45.9,6276.5,2.876,1818.9,58.55,48930
2020-01-18,45.9,6276.5,2.876,1818.9,58.55,48930
2020-01-19,45.9,6276.5,2.876,1818.9,58.55,48930
2020-01-20,45.9,6245,2.876,1818.9,58.55,48850
2020-01-21,45.9,6158.5,2.876,1818.9,58.25,48425
2020-01-22,45.9,6103.5,2.876,1818.9,56.76,48235
2020-01-23,45.9,6050,2.876,1818.9,55.51,47995
2020-01-24,46.8,5968,2.876,1818.9,54.09,47995
2020-01-25,46.8,5968,2.876,1818.9,54.09,47995
2020-01-26,46.8,5968,2.876,1818.9,54.09,47995
2020-01-27,46.8,5779,2.876,1818.9,53.09,47995
2020-01-28,46.8,5715,2.876,1818.9,53.33,47995
2020-01-29,46.8,5698,2.876,1818.9,53.29,47995
2020-01-30,46.8,5621,2.876,1818.9,52.19,47995
2020-01-31,46.8,5570,2.876,1818.9,51.58,47995
2020-02-01,46.8,5570,2.876,1818.9,51.58,47995
2020-02-02,46.8,5570,2.876,1818.9,51.58,47995
2020-02-03,47.8,5595,2.876,1818.9,50.06,44900
2020-02-04,47.8,5652,2.876,1818.9,49.59,44940
2020-02-05,47.8,5714,2.876,1818.9,50.87,45230
2020-02-06,47.8,5726,2.876,1818.9,50.94,45795
2020-02-07,47.8,5653,2.876,1818.9,50.34,45590
2020-02-08,47.8,5653,2.876,1818.9,50.34,45590
2020-02-09,47.8,5653,2.876,1818.9,50.34,45590
2020-02-10,47.8,5659.5,2.876,1818.9,49.59,45315
2020-02-11,47.8,5696,2.876,1818.9,50,45370
2020-02-12,47.8,5747,2.876,1830.2,51.13,45385
2020-02-13,47.8,5716,2.876,1830.2,51.41,45490
2020-02-14,47.8,5737,2.876,1830.2,52.03,45655
2020-02-15,47.8,5737,2.87,1830.2,52.03,45655
2020-02-16,47.8,5737,2.852,1830.2,52.03,45655
2020-02-17,47.8,5802,2.849,1830.2,52.03,45830
2020-02-18,47.8,5728,2.799,1830.2,52.1,45955
2020-02-19,47.8,5745.5,2.799,1830.2,53.31,45990
2020-02-20,47.8,5730,2.799,1830.2,53.77,46010
2020-02-21,47.5,5702,2.799,1830.2,53.36,45910
2020-02-22,47.5,5702,2.767,1830.2,53.36,45910
2020-02-23,47.5,5702,2.726,1830.2,53.36,45910
2020-02-24,47.5,5657.5,2.686,1830.2,51.36,45515
2020-02-25,47.5,5663.5,2.619,1830.2,49.78,45500
2020-02-26,47.5,5614,2.619,1830.2,48.67,45360
2020-02-27,47.5,5618,2.619,1830.2,47.17,45190
2020-02-28,47.5,5573,2.619,1830.2,44.83,44630
2020-02-29,47.5,5573,2.619,1830.2,44.83,44630
2020-03-01,47.5,5573,2.619,1830.2,44.83,44630
2020-03-02,49.1,5640,2.619,1830.2,46.78,44770
2020-03-03,49.1,5668,2.619,1830.2,47.27,45345
2020-03-04,49.1,5694.5,2.619,1830.2,46.78,45005
2020-03-05,49.1,5667.5,2.619,1830.2,45.9,45055
2020-03-06,49.1,5624,2.619,1830.2,41.14,44725
2020-03-07,49.1,5624,2.619,1830.2,41.14,44725
2020-03-08,49.1,5624,2.619,1830.2,41.14,44725
2020-03-09,49.1,5483,2.619,1830.2,31.05,43550
2020-03-10,49.1,5598,2.619,1830.2,34.47,44030
2020-03-11,49.1,5552,2.619,1830.2,33.13,44280
2020-03-12,49.1,5386.5,2.619,1841.1,31.56,43185
2020-03-13,49.1,5530.5,2.619,1841.1,31.72,42755
2020-03-14,49.1,5530.5,2.619,1841.1,31.72,42755
2020-03-15,49.1,5530.5,2.619,1841.1,31.72,42755
2020-03-16,49.1,5211,2.618,1841.1,28.96,43200
2020-03-17,49.1,5205,2.618,1841.1,26.96,42145
2020-03-18,49.1,4860.5,2.618,1841.1,20.48,41400
2020-03-19,49.1,4685,2.618,1841.1,25.09,37545
2020-03-20,49.1,4855,2.618,1841.1,19.48,38290
2020-03-21,49.1,4855,2.618,1841.1,19.48,38290
2020-03-22,49.1,4855,2.618,1841.1,19.48,38290
2020-03-23,49.1,4617.5,2.618,1841.1,23.33,36625
2020-03-24,39,4789.5,2.601,1841.1,21.03,37890
2020-03-25,39,4754,2.601,1841.1,20.75,38750
2020-03-26,39,4775.5,2.601,1841.1,16.6,38970
2020-03-27,39,4774,2.601,1841.1,15.48,38865
2020-03-28,39,4774,2.601,1841.1,15.48,38865
2020-03-29,39,4774,2.601,1841.1,15.48,38865
2020-03-30,39,4763,2.601,1841.1,14.1,38645
2020-03-31,39,4797,2.601,1841.1,20.51,39425
2020-04-01,44.7,4772,2.601,1841.1,20.28,39570
2020-04-02,44.7,4821.5,2.601,1841.1,25.18,39190
2020-04-03,44.7,4863.5,2.593,1841.1,28.36,39760
2020-04-04,44.7,4863.5,2.593,1841.1,28.36,39760
