"Date","Forecast"
2024-06-10,56.6635271583614
2024-06-11,56.7226000325088
2024-06-12,56.8073147296419
2024-06-13,56.6930333797068
2024-06-14,56.631422422447
2024-06-17,56.5691038911108
2024-06-18,56.5898094149139
2024-06-19,56.6799052026241
2024-06-20,56.6305024323267
2024-06-21,56.6931308460271
2024-06-24,56.7680970030779
2024-06-25,56.6672283874051
2024-06-26,56.6203595051989
2024-06-27,56.6625176157387
2024-06-28,56.658564061588
2024-07-01,56.64259486366
2024-07-02,56.6632982854684
2024-07-03,56.6928399205882
2024-07-04,56.6857576243553
2024-07-05,56.6557669597872
2024-07-08,56.6577163897169
2024-07-09,56.6712013086861
2024-07-10,56.9604808347924
2024-07-11,56.778493783353
2024-07-12,56.7967752236657
2024-07-15,56.8596415808322
2024-07-16,56.8043982211533
2024-07-17,56.7110635773347
2024-07-18,56.8370008417313
2024-07-19,56.9774705925104
2024-07-22,56.7899286047945
2024-07-23,56.7154881739717
2024-07-24,56.8681940137533
2024-07-25,56.847557397206
2024-07-26,56.7466698243426
2024-07-29,56.8000234048568
2024-07-30,56.8747717642818
2024-07-31,56.8346633983674
2024-08-01,56.778954021539
2024-08-02,56.8128703928498
2024-08-05,56.846673075793
2024-08-06,56.8040384253502
2024-08-07,56.7872052900798
2024-08-08,56.4311803495032
2024-08-09,56.469890684336
2024-08-12,56.4687475273152
2024-08-13,56.4515210544845
2024-08-14,56.3759026514367
2024-08-15,56.3536421134443
2024-08-16,56.3402847802418
2024-08-19,56.3712418971153
2024-08-20,56.4101951782778
2024-08-21,56.4329065698668
2024-08-22,56.4486694472481
2024-08-23,56.4270191600078
2024-08-26,56.4168707592701
2024-08-27,56.3921887908967
2024-08-28,56.3949113849356
2024-08-29,56.3976514468228
2024-08-30,56.4123651235102
2024-09-02,56.423305521076
2024-09-03,56.4250208993809
2024-09-04,56.397614041778
2024-09-05,56.3955358575567
2024-09-06,56.391139236775
2024-09-09,56.3333015627185
2024-09-10,56.351983533625
2024-09-11,56.3368303266502
2024-09-12,56.322238718794
2024-09-13,55.8714269159298
2024-09-16,55.9739320792495
2024-09-17,55.6842583654567
2024-09-18,55.8412362710713
2024-09-19,55.6278006222689
2024-09-20,55.4227458182537
2024-09-23,55.325523968869
