"Date","Price"
2007-09-28,8165
2007-09-29,8165
2007-09-30,8165
2007-10-01,8132
2007-10-02,8161
2007-10-03,8301
2007-10-04,8270
2007-10-05,8230
2007-10-06,8230
2007-10-07,8230
2007-10-08,7990
2007-10-09,7991
2007-10-10,8135.5
2007-10-11,8226
2007-10-12,8100
2007-10-13,8100
2007-10-14,8100
2007-10-15,8285
2007-10-16,8081
2007-10-17,7991
2007-10-18,7981
2007-10-19,7909.5
2007-10-20,7909.5
2007-10-21,7909.5
2007-10-22,7725
2007-10-23,7900
2007-10-24,7736
2007-10-25,7792.5
2007-10-26,7860.5
2007-10-27,7860.5
2007-10-28,7860.5
2007-10-29,7940
2007-10-30,7695
2007-10-31,7761
2007-11-01,7661
2007-11-02,7535
2007-11-03,7535
2007-11-04,7535
2007-11-05,7412
2007-11-06,7470
2007-11-07,7451
2007-11-08,7222
2007-11-09,7021
2007-11-10,7021
2007-11-11,7021
2007-11-12,6779
2007-11-13,6980
2007-11-14,7021
2007-11-15,7051
2007-11-16,6825.5
2007-11-17,6825.5
2007-11-18,6825.5
2007-11-19,6883
2007-11-20,6615.5
2007-11-21,6535.5
2007-11-22,6492
2007-11-23,6632
2007-11-24,6632
2007-11-25,6632
2007-11-26,6740
2007-11-27,6620
2007-11-28,6540
2007-11-29,6825
2007-11-30,6956
2007-12-01,6956
2007-12-02,6956
2007-12-03,6806.5
2007-12-04,6501
2007-12-05,6551
2007-12-06,6610
2007-12-07,6812
2007-12-08,6812
2007-12-09,6812
2007-12-10,6710
2007-12-11,6635
2007-12-12,6560
2007-12-13,6500
2007-12-14,6420
2007-12-15,6420
2007-12-16,6420
2007-12-17,6365
2007-12-18,6272.5
2007-12-19,6381
2007-12-20,6561.5
2007-12-21,6630
2007-12-22,6630
2007-12-23,6630
2007-12-24,6630
2007-12-25,6630
2007-12-26,6630
2007-12-27,6871
2007-12-28,6715
2007-12-29,6715
2007-12-30,6715
2007-12-31,6676.5
2008-01-01,6676.5
2008-01-02,6666
2008-01-03,6765
2008-01-04,6990.5
2008-01-05,6990.5
2008-01-06,6990.5
2008-01-07,6915.5
2008-01-08,7106
2008-01-09,7351
2008-01-10,7120.5
2008-01-11,7196
2008-01-12,7196
2008-01-13,7196
2008-01-14,7361
2008-01-15,7225.5
2008-01-16,7020
2008-01-17,7121.5
2008-01-18,7062
2008-01-19,7062
2008-01-20,7062
2008-01-21,6910
2008-01-22,6920
2008-01-23,7000.5
2008-01-24,7092
2008-01-25,7120
2008-01-26,7120
2008-01-27,7120
2008-01-28,6893
2008-01-29,7171
2008-01-30,7165
2008-01-31,7170.5
2008-02-01,7345
2008-02-02,7345
2008-02-03,7345
2008-02-04,7295
2008-02-05,7202
2008-02-06,7181
2008-02-07,7350
2008-02-08,7612
2008-02-09,7612
2008-02-10,7612
2008-02-11,7820.5
2008-02-12,7805
2008-02-13,7680.5
2008-02-14,7776
2008-02-15,7801
2008-02-16,7801
2008-02-17,7801
2008-02-18,7945
2008-02-19,8080
2008-02-20,8101
2008-02-21,8281
2008-02-22,8322
2008-02-23,8322
2008-02-24,8322
2008-02-25,8247
2008-02-26,8271
2008-02-27,8516
2008-02-28,8470
2008-02-29,8540.5
2008-03-01,8540.5
2008-03-02,8540.5
2008-03-03,8565
2008-03-04,8685
2008-03-05,8416
2008-03-06,8881
2008-03-07,8660
2008-03-08,8660
2008-03-09,8660
2008-03-10,8400.5
2008-03-11,8560.5
2008-03-12,8356
2008-03-13,8550
2008-03-14,8611
2008-03-15,8611
2008-03-16,8611
2008-03-17,8360
2008-03-18,8285
2008-03-19,8210.5
2008-03-20,7789
2008-03-21,7789
2008-03-22,7789
2008-03-23,7789
2008-03-24,7789
2008-03-25,8240
2008-03-26,8260
2008-03-27,8457
2008-03-28,8540
2008-03-29,8540
2008-03-30,8540
2008-03-31,8520
2008-04-01,8325.5
2008-04-02,8464
2008-04-03,8591
2008-04-04,8645
2008-04-05,8645
2008-04-06,8645
2008-04-07,8740
2008-04-08,8682
2008-04-09,8650
2008-04-10,8884.5
2008-04-11,8810
2008-04-12,8810
2008-04-13,8810
2008-04-14,8679.5
2008-04-15,8720
2008-04-16,8736.5
2008-04-17,8861.5
2008-04-18,8630
2008-04-19,8630
2008-04-20,8630
2008-04-21,8641.5
2008-04-22,8770
2008-04-23,8796
2008-04-24,8700.5
2008-04-25,8600
2008-04-26,8600
2008-04-27,8600
2008-04-28,8746
2008-04-29,8740
2008-04-30,8655
2008-05-01,8686
2008-05-02,8390
2008-05-03,8390
2008-05-04,8390
2008-05-05,8390
2008-05-06,8622
2008-05-07,8641
2008-05-08,8460
2008-05-09,8400
2008-05-10,8400
2008-05-11,8400
2008-05-12,8276
2008-05-13,8410
2008-05-14,8180
2008-05-15,8360
2008-05-16,8470
2008-05-17,8470
2008-05-18,8470
2008-05-19,8540
2008-05-20,8360
2008-05-21,8395
2008-05-22,8420
2008-05-23,8278
2008-05-24,8278
2008-05-25,8278
2008-05-26,8278
2008-05-27,8376
2008-05-28,8176
2008-05-29,8110
2008-05-30,8105
2008-05-31,8105
2008-06-01,8105
2008-06-02,7980
2008-06-03,8060
2008-06-04,8006
2008-06-05,7921
2008-06-06,8106
2008-06-07,8106
2008-06-08,8106
2008-06-09,8092.5
2008-06-10,8050
2008-06-11,7989
2008-06-12,7955
2008-06-13,8025
2008-06-14,8025
2008-06-15,8025
2008-06-16,8255
2008-06-17,8181
2008-06-18,8296
2008-06-19,8385.5
2008-06-20,8590
2008-06-21,8590
2008-06-22,8590
2008-06-23,8540.5
2008-06-24,8491.5
2008-06-25,8542
2008-06-26,8551
2008-06-27,8680
2008-06-28,8680
2008-06-29,8680
2008-06-30,8775.5
2008-07-01,8711
2008-07-02,8750.5
2008-07-03,8985
2008-07-04,8661
2008-07-05,8661
2008-07-06,8661
2008-07-07,8565
2008-07-08,8540
2008-07-09,8355
2008-07-10,8423
2008-07-11,8499
2008-07-12,8499
2008-07-13,8499
2008-07-14,8480
2008-07-15,8475.5
2008-07-16,8291
2008-07-17,8301
2008-07-18,8324
2008-07-19,8324
2008-07-20,8324
2008-07-21,8390
2008-07-22,8441
2008-07-23,8310
2008-07-24,8259.5
2008-07-25,8160
2008-07-26,8160
2008-07-27,8160
2008-07-28,8190
2008-07-29,8096
2008-07-30,8055
2008-07-31,8260.5
2008-08-01,8096
2008-08-02,8096
2008-08-03,8096
2008-08-04,7905
2008-08-05,7809.5
2008-08-06,7871
2008-08-07,7826
2008-08-08,7550
2008-08-09,7550
2008-08-10,7550
2008-08-11,7460.5
2008-08-12,7261
2008-08-13,7318
2008-08-14,7640
2008-08-15,7310
2008-08-16,7310
2008-08-17,7310
2008-08-18,7432
2008-08-19,7477
2008-08-20,7670
2008-08-21,7842
2008-08-22,7861
2008-08-23,7861
2008-08-24,7861
2008-08-25,7861
2008-08-26,7581
2008-08-27,7626
2008-08-28,7648
2008-08-29,7510
2008-08-30,7510
2008-08-31,7510
2008-09-01,7371
2008-09-02,7225
2008-09-03,7360
2008-09-04,7420
2008-09-05,7075
2008-09-06,7075
2008-09-07,7075
2008-09-08,6990
2008-09-09,6926
2008-09-10,6861
2008-09-11,6900
2008-09-12,7096
2008-09-13,7096
2008-09-14,7096
2008-09-15,6879
2008-09-16,6841
2008-09-17,6932
2008-09-18,6932
2008-09-19,6900
2008-09-20,6900
2008-09-21,6900
2008-09-22,7166
2008-09-23,7090
2008-09-24,6995
2008-09-25,6905
2008-09-26,6926
2008-09-27,6926
2008-09-28,6926
2008-09-29,6590
2008-09-30,6419
2008-10-01,6379
2008-10-02,6221
2008-10-03,5960
2008-10-04,5960
2008-10-05,5960
2008-10-06,5706
2008-10-07,5739
2008-10-08,5505
2008-10-09,5402
2008-10-10,5000
2008-10-11,5000
2008-10-12,5000
2008-10-13,5031
2008-10-14,5555
2008-10-15,5126
2008-10-16,4880
2008-10-17,4701
2008-10-18,4701
2008-10-19,4701
2008-10-20,4875.5
2008-10-21,4490
2008-10-22,4286
2008-10-23,3986
2008-10-24,3721
2008-10-25,3721
2008-10-26,3721
2008-10-27,3686
2008-10-28,4129
2008-10-29,4420.5
2008-10-30,4497
2008-10-31,3995
2008-11-01,3995
2008-11-02,3995
2008-11-03,3960
2008-11-04,4231
2008-11-05,4071
2008-11-06,3890
2008-11-07,3761
2008-11-08,3761
2008-11-09,3761
2008-11-10,4005
2008-11-11,3690.5
2008-11-12,3592
2008-11-13,3591
2008-11-14,3722
2008-11-15,3722
2008-11-16,3722
2008-11-17,3580.5
2008-11-18,3511
2008-11-19,3565
2008-11-20,3430.5
2008-11-21,3470.5
2008-11-22,3470.5
2008-11-23,3470.5
2008-11-24,3715.5
2008-11-25,3565.5
2008-11-26,3742
2008-11-27,3665
2008-11-28,3581
2008-11-29,3581
2008-11-30,3581
2008-12-01,3595.5
2008-12-02,3530.5
2008-12-03,3423
2008-12-04,3360.5
2008-12-05,3050.5
2008-12-06,3050.5
2008-12-07,3050.5
2008-12-08,3141
2008-12-09,3120
2008-12-10,3180.5
2008-12-11,3232.5
2008-12-12,2982
2008-12-13,2982
2008-12-14,2982
2008-12-15,3075.5
2008-12-16,3020.5
2008-12-17,3000
2008-12-18,2885.5
2008-12-19,2826
2008-12-20,2826
2008-12-21,2826
2008-12-22,2910.5
2008-12-23,2850.5
2008-12-24,2770
2008-12-25,2770
2008-12-26,2770
2008-12-27,2770
2008-12-28,2770
2008-12-29,2843
2008-12-30,2812
2008-12-31,2902
2009-01-01,2902
2009-01-02,3071
2009-01-03,3071
2009-01-04,3071
2009-01-05,3101.5
2009-01-06,3332
2009-01-07,3390.5
2009-01-08,3170.5
2009-01-09,3280
2009-01-10,3280
2009-01-11,3280
2009-01-12,3171.5
2009-01-13,3139
2009-01-14,3274
2009-01-15,3210.5
2009-01-16,3343
2009-01-17,3343
2009-01-18,3343
2009-01-19,3321
2009-01-20,3275.5
2009-01-21,3211
2009-01-22,3155
2009-01-23,3050.5
2009-01-24,3050.5
2009-01-25,3050.5
2009-01-26,3281
2009-01-27,3330.5
2009-01-28,3295
2009-01-29,3125.5
2009-01-30,3106
2009-01-31,3106
2009-02-01,3106
2009-02-02,3145.5
2009-02-03,3201
2009-02-04,3320
2009-02-05,3350.5
2009-02-06,3440.5
2009-02-07,3440.5
2009-02-08,3440.5
2009-02-09,3527
2009-02-10,3461
2009-02-11,3377
2009-02-12,3350.5
2009-02-13,3407
2009-02-14,3407
2009-02-15,3407
2009-02-16,3271.5
2009-02-17,3271
2009-02-18,3151.5
2009-02-19,3291
2009-02-20,3150
2009-02-21,3150
2009-02-22,3150
2009-02-23,3205.5
2009-02-24,3190.5
2009-02-25,3350.5
2009-02-26,3443
2009-02-27,3390
2009-02-28,3390
2009-03-01,3390
2009-03-02,3330
2009-03-03,3480
2009-03-04,3545
2009-03-05,3640.5
2009-03-06,3693
2009-03-07,3693
2009-03-08,3693
2009-03-09,3567
2009-03-10,3667.5
2009-03-11,3636
2009-03-12,3494
2009-03-13,3671
2009-03-14,3671
2009-03-15,3671
2009-03-16,3690
2009-03-17,3761
2009-03-18,3740
2009-03-19,3930
2009-03-20,3911
2009-03-21,3911
2009-03-22,3911
2009-03-23,4006.5
2009-03-24,3911
2009-03-25,3890
2009-03-26,4078
2009-03-27,3946
2009-03-28,3946
2009-03-29,3946
2009-03-30,3872
2009-03-31,4035
2009-04-01,3963.5
2009-04-02,4110.5
2009-04-03,4130
2009-04-04,4130
2009-04-05,4130
2009-04-06,4330.5
2009-04-07,4309
2009-04-08,4305
2009-04-09,4465
2009-04-10,4465
2009-04-11,4465
2009-04-12,4465
2009-04-13,4465
2009-04-14,4582
2009-04-15,4750
2009-04-16,4766
2009-04-17,4725
2009-04-18,4725
2009-04-19,4725
2009-04-20,4636
2009-04-21,4402.5
2009-04-22,4447
2009-04-23,4541
2009-04-24,4362
2009-04-25,4362
2009-04-26,4362
2009-04-27,4305.5
2009-04-28,4185
2009-04-29,4300.5
2009-04-30,4515
2009-05-01,4501
2009-05-02,4501
2009-05-03,4501
2009-05-04,4501
2009-05-05,4640
2009-05-06,4591
2009-05-07,4760
2009-05-08,4752
2009-05-09,4752
2009-05-10,4752
2009-05-11,4527
2009-05-12,4626
2009-05-13,4508
2009-05-14,4309
2009-05-15,4348
2009-05-16,4348
2009-05-17,4348
2009-05-18,4400
2009-05-19,4601
2009-05-20,4539
2009-05-21,4504
2009-05-22,4586
2009-05-23,4586
2009-05-24,4586
2009-05-25,4586
2009-05-26,4538
2009-05-27,4661
2009-05-28,4637
2009-05-29,4776
2009-05-30,4776
2009-05-31,4776
2009-06-01,4947
2009-06-02,5026
2009-06-03,4951.5
2009-06-04,4870
2009-06-05,5055
2009-06-06,5055
2009-06-07,5055
2009-06-08,4936
2009-06-09,5047
2009-06-10,5180
2009-06-11,5266
2009-06-12,5240.5
2009-06-13,5240.5
2009-06-14,5240.5
2009-06-15,5075
2009-06-16,5049
2009-06-17,4903
