Date,Price_PMI,Price_LME,Price_COMEX,Price_Gold,Price_Oil,Price_SHMET
2024-02-18,46.6,8322.0,3.906,2025.75,79.65,67650.0
2024-02-19,46.6,8364.5,3.906,2027.5,79.65,68320.0
2024-02-20,46.6,8366.5,3.906,2039.8,78.72,68230.0
2024-02-21,46.6,8472.0,3.906,2034.3,78.89,68820.0
2024-02-22,47.0,8482.0,3.906,2030.7,79.64,68920.0
2024-02-23,47.0,8442.5,3.906,2039.4,77.6,69310.0
2024-02-24,47.0,8442.5,3.906,2039.4,77.6,69310.0
2024-02-25,47.0,8442.5,3.906,2039.4,77.6,69310.0
2024-02-26,47.0,8373.0,3.906,2029.1,78.53,69020.0
2024-02-27,47.0,8396.5,3.906,2034.4,79.8,68720.0
2024-02-28,47.0,8340.5,3.906,2042.7,79.44,68725.0
2024-02-29,47.0,8389.0,3.906,2054.7,79.22,68710.0
2024-03-01,46.1,8394.0,3.906,2054.7,80.9,68800.0
2024-03-02,46.1,8394.0,3.902,2054.7,80.9,68800.0
2024-03-03,46.1,8394.0,3.897,2054.7,80.9,68800.0
2024-03-04,46.1,8437.0,3.897,2054.7,79.67,68865.0
