Date,Price,Open,High,Low,Vol.,Change..
2020-01-03,3.1121,3.1089,3.1324,3.0907,83.18K,0.13%
2020-01-06,3.118,3.1091,3.1413,3.0991,95.96K,0.19%
2020-01-07,3.1295,3.1183,3.1455,3.0963,98.20K,0.37%
2020-01-08,3.1267,3.1305,3.1355,3.0967,116.07K,-0.09%
2020-01-09,3.1425,3.1283,3.146,3.1116,91.29K,0.51%
2020-01-10,3.1252,3.1435,3.1446,3.1082,90.24K,-0.55%
2020-01-13,3.132,3.1309,3.1575,3.0976,113.04K,0.22%
2020-01-14,3.1238,3.1334,3.1465,3.1195,124.92K,-0.26%
2020-01-15,3.1393,3.1252,3.1537,3.1172,137.30K,0.50%
2020-01-16,3.1185,3.1404,3.1528,3.116,124.28K,-0.66%
2020-01-17,3.1279,3.1337,3.1482,3.1089,87.85K,0.30%
2020-01-20,3.1159,3.1274,3.1527,3.1065,94.24K,-0.38%
2020-01-21,3.1205,3.1314,3.1456,3.1082,113.56K,0.15%
2020-01-22,3.1285,3.1296,3.1479,3.1056,113.32K,0.26%
2020-01-23,3.117,3.1298,3.1479,3.1014,114.34K,-0.37%
2020-01-24,3.1147,3.1186,3.1376,3.0993,113.13K,-0.07%
2020-01-27,3.1123,3.1047,3.1424,3.1018,90.41K,-0.08%
2020-01-28,3.1053,3.1177,3.1332,3.0982,78.56K,-0.22%
2020-01-29,3.1208,3.1216,3.1312,3.0961,120.52K,0.50%
2020-01-30,3.1169,3.1219,3.1342,3.0977,129.84K,-0.12%
2020-01-31,3.1151,3.1182,3.1402,3.0968,124.78K,-0.06%
2020-02-03,3.1117,3.1185,3.1481,3.1014,117.15K,-0.11%
2020-02-04,3.1194,3.1135,3.1462,3.092,139.41K,0.25%
2020-02-05,3.1183,3.1216,3.1307,3.088,122.92K,-0.04%
2020-02-06,3.1042,3.1203,3.1295,3.0907,138.69K,-0.45%
2020-02-07,3.1063,3.1206,3.1279,3.0863,154.25K,0.07%
2020-02-10,3.0913,3.1095,3.1319,3.0826,153.06K,-0.48%
2020-02-11,3.0917,3.1042,3.1212,3.0782,163.68K,0.01%
2020-02-12,3.0873,3.0931,3.1256,3.0761,160.96K,-0.14%
2020-02-13,3.0987,3.0889,3.1209,3.0722,191.54K,0.37%
2020-02-14,3.0837,3.0998,3.1104,3.0744,175.74K,-0.48%
2020-02-17,3.0845,3.0872,3.1239,3.0755,119.08K,0.03%
2020-02-18,3.0804,3.0865,3.1149,3.0698,156.03K,-0.13%
2020-02-19,3.0811,3.0817,3.109,3.0624,132.74K,0.02%
2020-02-20,3.0978,3.0824,3.1198,3.0693,173.55K,0.54%
2020-02-21,3.0849,3.1005,3.1183,3.0738,143.94K,-0.42%
2020-02-24,3.1175,3.0784,3.1337,3.0695,120.63K,1.06%
2020-02-25,3.094,3.12,3.1368,3.0926,155.99K,-0.75%
2020-02-26,3.1068,3.1051,3.1486,3.0954,173.60K,0.41%
2020-02-27,3.1371000000000002,3.1327,3.1686,3.1058,168.62K,0.98%
2020-02-28,3.156,3.1468,3.1769,3.1191,145.07K,0.60%
2020-03-02,3.1589,3.1326,3.1876,3.1319,136.13K,0.09%
2020-03-03,3.1623,3.1613,3.1965,3.1365,143.71K,0.11%
2020-03-04,3.166,3.1645,3.1922,3.1392,131.40K,0.12%
2020-03-05,3.1725,3.1685,3.1923,3.141,152.79K,0.21%
2020-03-06,3.1771,3.1752,3.2078,3.1537,192.25K,0.14%
2020-03-09,3.1755,3.1811,3.2362,3.1665,209.01K,-0.05%
2020-03-10,3.1752,3.1761,3.2106,3.1451,212.37K,-0.01%
2020-03-11,3.1534,3.1776,3.2113,3.1432,206.55K,-0.69%
2020-03-12,3.1533,3.1548,3.1948,3.1298,236.63K,0.00%
2020-03-13,3.1713,3.1547,3.1939,3.1323,235.84K,0.57%
2020-03-16,3.1854,3.1489,3.2025,3.1407,183.05K,0.44%
2020-03-17,3.1687,3.1878,3.1981,3.1333,193.90K,-0.52%
2020-03-18,3.1665,3.1711,3.1977,3.1158,210.88K,-0.07%
2020-03-19,3.1455,3.169,3.1818,3.1158,222.62K,-0.66%
