"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2020","25.9422","25.9198","25.9888","25.8141","","0.18%"
"08/25/2020","25.8965","25.9336","26.0459","25.8299","","-0.04%"
"08/24/2020","25.9066","25.8929","26.0019","25.8839","","0.02%"
"08/21/2020","25.9016","26.1845","26.2430","25.8715","","-1.05%"
"08/20/2020","26.1776","26.2094","26.3955","26.1809","","-0.03%"
"08/19/2020","26.1849","26.4379","26.4883","26.1177","","-0.91%"
"08/18/2020","26.4245","26.3341","26.5236","26.1968","","0.44%"
"08/17/2020","26.3100","26.0136","26.3651","25.9641","","1.12%"
"08/14/2020","26.0197","26.1968","26.2689","25.9688","","-0.47%"
"08/13/2020","26.1423","26.3458","26.4961","26.1528","","-0.69%"
"08/12/2020","26.3233","26.2976","26.4631","26.2073","","0.17%"
"08/11/2020","26.2789","26.3759","26.4253","26.2113","","-0.25%"
"08/10/2020","26.3438","26.3640","26.5361","26.2914","","-0.03%"
"08/07/2020","26.3507","26.5992","26.6884","26.3225","","-0.80%"
"08/06/2020","26.5620","26.5415","26.7810","26.4371","","0.16%"
"08/05/2020","26.5183","26.7522","26.7793","26.4795","","-0.78%"
"08/04/2020","26.7257","26.6345","26.9346","26.5612","","0.44%"
"08/03/2020","26.6088","26.2437","26.6996","26.1889","","1.45%"
"07/31/2020","26.2290","26.0926","26.3376","26.0532","","0.63%"
"07/30/2020","26.0659","25.9129","26.2080","25.8652","","0.67%"
"07/29/2020","25.8920","25.7128","25.9641","25.5959","","0.81%"
"07/28/2020","25.6829","25.7622","25.9261","25.6677","","-0.26%"
"07/27/2020","25.7511","25.9716","26.0574","25.7543","","-0.73%"
"07/24/2020","25.9406","26.1071","26.2719","25.8770","","-0.51%"
"07/23/2020","26.0737","25.8821","26.1556","25.7743","","0.81%"
"07/22/2020","25.8637","25.7511","25.9394","25.6759","","0.50%"
"07/21/2020","25.7341","25.7466","25.7887","25.5080","","0.04%"
"07/20/2020","25.7250","25.7244","25.9504","25.7087","","-0.11%"
"07/17/2020","25.7542","25.5272","25.8741","25.4735","","0.95%"
"07/16/2020","25.5115","25.4774","25.5951","25.4557","","0.17%"
"07/15/2020","25.4694","25.5907","25.6141","25.4245","","-0.42%"
"07/14/2020","25.5760","25.8167","25.9085","25.5519","","-0.92%"
"07/13/2020","25.8138","25.3262","25.8330","25.3206","","1.80%"
"07/10/2020","25.3567","25.5543","25.7713","25.3401","","-0.67%"
"07/09/2020","25.5289","25.6987","25.8463","25.4612","","-0.53%"
"07/08/2020","25.6658","25.7689","25.9450","25.5884","","-0.30%"
"07/07/2020","25.7418","25.2600","25.8056","25.2059","","1.97%"
"07/06/2020","25.2439","25.1730","25.3433","25.0272","","0.23%"
"07/03/2020","25.1860","25.2642","25.3798","25.1495","","-0.24%"
"07/02/2020","25.2462","25.5133","25.5954","25.1928","","-0.99%"
"07/01/2020","25.4993","25.8333","25.9151","25.4466","","-1.24%"
"06/30/2020","25.8188","25.9368","26.0332","25.7642","","-0.39%"
"06/29/2020","25.9189","25.8850","26.1364","25.7857","","0.25%"
"06/26/2020","25.8535","25.4272","25.8874","25.3759","","1.79%"
"06/25/2020","25.3989","25.6344","25.8039","25.3988","","-0.88%"
"06/24/2020","25.6244","25.3468","25.6716","25.2472","","1.14%"
"06/23/2020","25.3347","25.3350","25.4942","25.1746","","0.08%"
"06/22/2020","25.3147","25.3232","25.3766","25.0723","","0.09%"
"06/19/2020","25.2922","25.4970","25.5213","25.2080","","-0.72%"
"06/18/2020","25.4754","25.0898","25.5844","24.9690","","1.60%"
"06/17/2020","25.0730","25.1447","25.3053","24.8948","","-0.21%"
"06/16/2020","25.1250","25.1630","25.2213","24.6898","","-0.10%"
"06/15/2020","25.1506","24.9886","25.5652","24.9564","","0.58%"
"06/12/2020","25.0052","25.7201","25.8904","24.9793","","-2.65%"
"06/11/2020","25.6858","24.8790","25.7540","24.8589","","3.37%"
"06/10/2020","24.8492","24.8584","25.0497","24.6465","","0.08%"
"06/09/2020","24.8300","24.2872","24.8703","24.2609","","2.31%"
"06/08/2020","24.2688","24.3775","24.5667","24.2591","","-0.36%"
"06/05/2020","24.3558","24.8745","24.9145","24.2860","","-2.01%"
"06/04/2020","24.8553","24.4572","24.9051","24.3789","","1.71%"
"06/03/2020","24.4385","24.3401","24.4956","24.0917","","0.45%"
"06/02/2020","24.3280","24.5382","24.6131","24.1314","","-0.79%"
"06/01/2020","24.5215","24.6015","24.7497","24.4239","","-0.33%"
"05/29/2020","24.6015","24.6124","24.7651","24.5126","","-0.03%"
"05/28/2020","24.6085","24.5445","24.6685","24.4482","","0.35%"
"05/27/2020","24.5235","24.3818","24.7334","24.3314","","0.67%"
"05/26/2020","24.3602","24.5777","24.6166","24.2392","","-0.81%"
"05/25/2020","24.5600","24.7841","24.7841","24.5346","","-0.84%"
"05/22/2020","24.7680","25.0359","25.2742","24.7269","","-1.06%"
"05/21/2020","25.0342","25.4719","25.5787","24.9948","","-1.66%"
"05/20/2020","25.4568","25.8792","25.9468","25.3248","","-1.57%"
"05/19/2020","25.8620","25.9282","25.9864","25.6250","","-0.18%"
"05/18/2020","25.9093","25.8888","25.9760","25.4555","","0.12%"
"05/15/2020","25.8783","25.7926","26.0933","25.6896","","0.39%"
"05/14/2020","25.7783","26.1871","26.3177","25.6387","","-1.52%"
"05/13/2020","26.1757","26.4659","26.4887","26.0962","","-0.91%"
"05/12/2020","26.4154","25.8666","26.4975","25.7818","","2.19%"
"05/11/2020","25.8490","25.6454","25.9647","25.5184","","0.95%"
"05/08/2020","25.6052","26.0677","26.1426","25.5618","","-1.64%"
"05/07/2020","26.0328","26.3214","26.5004","25.8216","","-0.97%"
"05/06/2020","26.2866","26.0109","26.3871","25.8488","","1.15%"
"05/05/2020","25.9888","26.2532","26.3391","25.7826","","-0.96%"
"05/04/2020","26.2398","26.9853","27.2706","26.2260","","-2.72%"
"05/01/2020","26.9733","26.4825","27.3713","26.4015","","1.95%"
"04/30/2020","26.4574","25.8118","26.5065","25.7043","","2.51%"
"04/29/2020","25.8103","26.2854","26.3580","25.8153","","-1.70%"
"04/28/2020","26.2564","26.7419","26.9608","26.2225","","-1.73%"
"04/27/2020","26.7191","26.9753","27.1483","26.7139","","-1.02%"
"04/24/2020","26.9948","26.7493","27.3036","26.5065","","1.01%"
"04/23/2020","26.7245","26.5077","26.8316","26.2650","","0.93%"
"04/22/2020","26.4782","26.4840","26.7407","26.2843","","-0.01%"
"04/21/2020","26.4810","26.1199","26.6406","26.0023","","1.42%"
"04/20/2020","26.1101","25.7834","26.3354","25.7526","","1.46%"
"04/17/2020","25.7351","26.0364","26.1555","25.6658","","-1.04%"
"04/16/2020","26.0051","26.1836","26.5949","26.0152","","-0.55%"
"04/15/2020","26.1484","25.6851","26.3598","25.6572","","1.86%"
"04/14/2020","25.6700","25.7949","26.0139","25.6005","","-0.26%"
"04/13/2020","25.7370","25.5692","26.0631","25.4405","","0.89%"
"04/10/2020","25.5090","25.7621","25.9929","25.5219","","-0.91%"
"04/09/2020","25.7440","26.0728","26.1640","25.4937","","-1.21%"
"04/08/2020","26.0598","26.4776","26.9086","26.0154","","-1.49%"
"04/07/2020","26.4548","26.5849","26.7035","25.9925","","-0.45%"
"04/06/2020","26.5746","26.9986","27.8899","26.5453","","-1.49%"
"04/03/2020","26.9778","26.3046","27.0984","26.2506","","2.60%"
"04/02/2020","26.2943","26.5767","26.6912","25.8874","","-0.89%"
"04/01/2020","26.5291","26.1644","26.9266","26.0383","","1.43%"
"03/31/2020","26.1542","26.3011","26.6360","25.6453","","-0.48%"
"03/30/2020","26.2810","25.9433","27.1129","25.9177","","1.25%"
"03/27/2020","25.9573","25.3061","26.2078","25.1999","","2.61%"
"03/26/2020","25.2960","26.0578","26.4727","25.3009","","-2.85%"
"03/25/2020","26.0369","26.8026","26.8792","25.9643","","-2.78%"
"03/24/2020","26.7809","27.1942","27.3528","26.7229","","-1.41%"
"03/23/2020","27.1649","26.1218","27.2169","26.0961","","4.01%"
"03/20/2020","26.1164","25.6903","26.2467","25.3201","","1.71%"
"03/19/2020","25.6774","25.8993","26.8981","25.4797","","-0.75%"
"03/18/2020","25.8708","25.2484","26.5149","25.1237","","2.58%"
"03/17/2020","25.2212","25.5912","25.6686","24.8629","","-1.28%"
"03/16/2020","25.5486","24.3044","25.7299","24.1204","","5.04%"
"03/13/2020","24.3222","24.5187","24.8235","23.7458","","-0.69%"
"03/12/2020","24.4919","24.0971","25.7304","23.9613","","1.67%"
"03/11/2020","24.0894","23.5131","24.2500","23.4417","","2.47%"
"03/10/2020","23.5094","23.8323","24.0665","23.1432","","-1.19%"
"03/09/2020","23.7914","22.6986","24.9827","22.6826","","4.87%"
"03/06/2020","22.6856","22.3118","23.0702","22.2176","","1.72%"
"03/05/2020","22.3012","21.7558","22.4039","21.7070","","2.56%"
"03/04/2020","21.7435","21.7351","21.8587","21.3346","","0.08%"
"03/03/2020","21.7254","21.6045","21.7729","21.4154","","0.60%"
